@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,15,3,2,0,FALSE
5,14,1,2,0,FALSE
5,18,1,5,0.5,FALSE
13,40,4,2,0,FALSE
4,9,1,2,0.25,FALSE
2,22,2,2,0,TRUE
6,21,2,5,0.2,TRUE
10,42,8,5,0.2,TRUE
13,62,9,8,0,TRUE
10,19,4,9,0.666667,TRUE
