@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,27,7,8,0.2,FALSE
2,2,1,2,0,FALSE
4,20,3,2,0,FALSE
6,9,2,6,0,FALSE
4,12,1,4,1,FALSE
18,78,15,9,0.25,TRUE
16,41,5,13,0.375,TRUE
2,9,0,2,0,TRUE
49,96,12,42,0.473684,TRUE
8,49,6,2,0,TRUE
