@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,22,2,2,0,FALSE
4,12,2,2,0,FALSE
3,6,3,3,0,FALSE
19,31,9,18,0.875,FALSE
2,16,2,2,0,FALSE
19,36,7,15,0.888889,TRUE
12,41,2,9,0,TRUE
5,18,1,5,0.5,TRUE
6,24,5,6,0.8,TRUE
13,54,6,10,0,TRUE
