@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,17,1,2,0,FALSE
5,16,0,2,0,FALSE
3,10,1,1,0,FALSE
12,12,4,12,0,FALSE
6,13,3,6,0,FALSE
5,17,0,4,0.4,TRUE
10,49,6,6,0.5,TRUE
17,51,0,11,0.666667,TRUE
27,80,10,22,0.055556,TRUE
1,14,2,1,0,TRUE
