@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z85.71428571-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,42,6,6,1,FALSE
10,13,2,9,0,FALSE
9,37,4,7,0,FALSE
2,3,0,2,0,FALSE
4,12,1,4,0,FALSE
8,31,6,2,0,TRUE
14,33,9,11,0.4,TRUE
12,35,10,11,0.064516,TRUE
4,19,1,2,0,TRUE
9,18,4,8,0.625,TRUE
