@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,30,13,12,0.333333,2.5,FALSE
25,79,66,24,0.5,2.7692,FALSE
14,46,0,9,1,3.2857,FALSE
16,30,1,14,0,12.5,FALSE
2,22,231,0,0,1,FALSE
20,59,2,20,0.75,0.6,FALSE
7,15,3,7,0,1.3333,FALSE
14,33,6,14,0.8,1.4,FALSE
5,2,1,2,0,1,FALSE
4,8,4,4,1,0.5,FALSE
4,3,3,2,0,1,FALSE
29,76,172,17,0.714286,1.875,FALSE
8,8,4,7,1,0.75,FALSE
12,14,0,12,1,2,FALSE
10,67,52,10,0.666667,2.25,FALSE
7,15,3,7,0,1.3333,FALSE
12,28,3,12,0,3,FALSE
9,22,3,9,0,4,FALSE
8,19,9,1,1,1.2,FALSE
5,9,4,5,1,0.5,FALSE
10,27,4,10,1,2.75,FALSE
13,14,5,10,0.75,0.6667,FALSE
11,45,22,11,1,0.7778,FALSE
15,38,7,14,0.666667,4,TRUE
15,1,0,3,0,1,TRUE
11,2,1,3,0,1,TRUE
20,33,8,18,1,2,TRUE
8,8,4,7,1,0.75,TRUE
4,29,58,3,1,1.5625,TRUE
29,64,38,28,1,2.0833,TRUE
13,26,0,6,1,1.4,TRUE
9,49,4,7,1,3,TRUE
4,13,1,4,0,0.6667,TRUE
9,17,13,8,1,0.8571,TRUE
38,108,39,37,0.5,2.2,TRUE
23,33,7,5,1,2.3333,TRUE
26,77,99,26,1,2.6,TRUE
28,87,150,26,0.727273,2.9167,TRUE
17,38,20,17,1,1.625,TRUE
14,53,78,10,1,2.5882,TRUE
26,63,20,26,1,1,TRUE
8,47,13,8,0.5,1.5,TRUE
20,62,0,20,1,1.625,TRUE
18,71,1,16,0.857143,2.7273,TRUE
13,26,2,11,1,3.5,TRUE
4,22,2,3,1,1.75,TRUE
