@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.80952381-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
10,3,3,1,0,1,FALSE
8,17,0,6,1,3,FALSE
8,14,3,8,0,1.3333,FALSE
13,24,13,13,0.333333,1.3333,FALSE
6,7,0,3,1,1.6667,FALSE
13,14,5,10,0.75,0.6667,FALSE
7,15,3,7,0,1.3333,FALSE
16,30,1,14,0,12.5,FALSE
5,9,4,5,1,0.5,FALSE
2,12,22,1,1,1.2222,FALSE
4,3,3,2,0,1,FALSE
19,70,53,13,0.666667,1.4286,FALSE
2,4,0,1,1,0.6667,FALSE
17,61,6,16,0.8,6.4,FALSE
10,21,0,9,1,1.6,FALSE
14,41,0,10,1,1.7,FALSE
7,14,0,5,0,3,FALSE
13,22,2,12,1,1.75,FALSE
11,92,349,11,1,1.6296,FALSE
14,45,10,12,1,1.4615,FALSE
11,33,6,11,0.666667,4.2,FALSE
7,29,11,6,0.2,1.2857,FALSE
3,32,4,0,0.8,2,FALSE
15,38,7,14,0.666667,4,TRUE
17,68,43,15,0.777778,1.8,TRUE
39,96,30,38,1,2.3333,TRUE
25,9,36,4,0,1,TRUE
20,51,0,16,1,6.4,TRUE
15,1,0,3,0,1,TRUE
13,5,10,3,0,1,TRUE
13,48,63,10,0.875,2,TRUE
15,61,234,11,1,2.08,TRUE
71,45,13,21,1,2.1667,TRUE
19,15,1,15,0,3.5,TRUE
11,56,20,10,1,5.125,TRUE
35,101,3,33,1,1.6667,TRUE
5,8,1,5,1,0.3333,TRUE
4,22,2,3,1,1.75,TRUE
26,77,99,26,1,2.6,TRUE
5,30,1,3,0,4.5,TRUE
17,38,20,17,1,1.625,TRUE
34,52,60,12,1,2.8125,TRUE
31,36,22,14,1,1.75,TRUE
15,38,2,14,1,5.6,TRUE
11,28,6,11,0.666667,3.2,TRUE
12,60,0,11,1,8.2,TRUE
