@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z62.26415094-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,21,2,0,0.295455,0,0,TRUE
2,2,2,0.947368,0.833333,1,2,TRUE
2,10,2,0.9,0.371429,1,2,TRUE
1,4,0.5,0,0.5,0,0,TRUE
2,14,0.75,0.47619,0.461538,0,0,TRUE
2,17,0.25,0.9,0.466667,1,2,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
1,5,2,0,0.266667,0,0,TRUE
2,12,0.611111,0.84375,0.303571,0,0,TRUE
1,16,0.5,0,0.326531,0,0,TRUE
1,2,0.933333,0,0.233766,0,0,TRUE
2,5,0.75,0.521739,0.461538,0,0,TRUE
1,5,0.4,0,0.388889,0,0,TRUE
2,8,2,0.933333,0.416667,1,1,TRUE
2,10,2,0.9,0.4,1,2,TRUE
2,6,2,0.931034,0.416667,0,0,TRUE
1,18,0,0,0.25,0,0,TRUE
1,19,0,0,0.238636,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,13,0.777778,0.466667,0.246914,0,0,TRUE
1,7,0.6875,0,0.351852,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
1,4,2,0,0.555556,0,0,TRUE
1,19,0.761905,0,0.3125,0,0,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
1,1,0.444444,0,0.625,0,0,TRUE
1,5,2,0,0,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
1,5,2,0,0.3125,0,0,TRUE
1,4,2,0,0.3125,0,0,TRUE
2,5,2,0.931034,0.392857,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
2,16,0.75,0.636364,0.44,0,0,TRUE
1,6,2,0,0.5,0,0,TRUE
1,16,0.848485,0,0.238095,0,0,TRUE
2,19,0.811688,0.333333,0.237037,0,0,TRUE
1,1,2,0,0.75,0,0,TRUE
1,3,2,0,1,0,0,TRUE
2,11,0.955128,0.5,0.276923,2,3,TRUE
1,9,2,0,0.444444,0,0,TRUE
1,3,0.5,0,0.4,0,0,TRUE
1,5,2,0,1,0,0,TRUE
3,3,2,1,1,0,0,TRUE
3,10,0.5,0.571429,0.428571,0,0,TRUE
1,11,0.701389,0,0.364706,0,0,TRUE
2,8,0.25,0.903226,0.433333,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
1,17,0.761905,0,0.4375,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
2,6,0.8,0.9,0.4,0,0,TRUE
1,8,1.083333,0,0.36,0,0,TRUE
2,26,0.333333,0.842105,0.5,1,1,TRUE
1,74,0,0,0.409524,0,0,TRUE
1,12,0.683333,0,0.214286,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,5,2,0,0.5,0,0,TRUE
1,4,0.703297,0,0.346154,0,0,TRUE
2,16,0.5,0.903226,0.466667,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
1,20,0.761905,0,0.3125,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
2,3,2,0.965517,0.533333,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
4,8,1.5,0.964286,0.666667,3,4,FALSE
1,6,0,0,0.5,0,0,FALSE
1,1,0.333333,0,0.625,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
4,8,1,0.947368,0.5,3,3,FALSE
1,21,2,0,0.295455,0,0,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
2,9,0.75,0.903226,0.4,0,0,FALSE
1,0,2,0,0.5,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
2,4,2,0.984615,0.5,1,1,FALSE
2,7,2,0.933333,0.392857,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
2,3,2,0.965517,0.533333,0,0,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
4,8,0,0.964286,0.666667,3,3,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
4,7,1,0.947368,0.5,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
1,28,2,0,0.5,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
3,7,2,0.972222,0.533333,1,1,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
1,5,2,0,0.75,0,0,FALSE
3,1,2,1,1,0,0,FALSE
2,7,0.25,0.9,0.433333,0,0,FALSE
2,1,1,0.971429,0.75,1,1,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
3,16,0.666667,0.866667,0.4,1,1,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,3,0.764706,0,0.333333,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
3,8,2,0.907407,0.5,2,2,FALSE
3,6,0.834135,0.395062,0.102273,0,0,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
1,4,2,0,0.5,0,0,FALSE
2,10,2,0.933333,0.392857,1,1,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
1,2,0.416667,0,0.466667,0,0,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
4,8,1.5,0.964286,0.666667,2,4,FALSE
