@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z158.4864865

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,6,516,5,41,507,0,1,FALSE
1,0,17,1,15,2,2,0,1,FALSE
3,2,7,6,2,0,61,0,5,FALSE
1,0,8,6,5,3,62,0,3,FALSE
3,0,21,15,1,2,176,2,1,FALSE
4,0,12,0,1,4,300,1,1,FALSE
1,0,13,131,9,16,144,0,2,FALSE
3,0,4,1,0,1,9,1,1,FALSE
3,0,9,2,2,2,33,0,1,FALSE
1,2,9,9,4,10,86,0,3,FALSE
1,0,3,0,3,1,1,0,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
2,0,14,28,3,7,66,1,1,FALSE
3,0,4,3,1,2,16,1,1,FALSE
1,0,4,9,0,5,41,0,2,FALSE
4,8,12,0,10,3,39,0,1,FALSE
1,0,2,1,1,2,121,0,13,FALSE
1,0,11,161,10,22,249,0,3,FALSE
1,0,5,3,1,3,23,0,1,FALSE
1,7,11,24,7,5,118,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,1,4,1,2,1,11,1,1,FALSE
1,0,5,21,0,6,44,0,1,FALSE
1,0,16,43,1,1,248,4,10,FALSE
1,0,37,3,36,3,3,0,1,FALSE
2,0,3,4,2,2,111,1,1,FALSE
0,0,10,2,1,3,71,0,1,FALSE
1,0,4,1,2,6,50,0,2,FALSE
1,0,0,0,0,1,4,0,0,FALSE
1,0,0,0,0,0,15,0,0,FALSE
3,0,3,3,0,2,30,0,1,FALSE
5,0,2,0,1,1,14,0,0,FALSE
2,0,5,46,1,12,105,2,3,FALSE
1,0,6,3,5,3,3,0,1,FALSE
2,0,9,84,4,11,304,1,4,FALSE
2,0,7,46,0,11,83,0,2,FALSE
1,0,27,0,26,0,0,0,0,FALSE
2,0,18,252,8,20,273,1,5,FALSE
0,1,40,28,1,9,566,0,6,FALSE
3,0,15,233,12,19,203,0,2,FALSE
1,0,7,15,2,6,14,0,1,FALSE
1,1,7,75,1,12,139,0,2,FALSE
1,0,4,43,1,10,124,0,3,FALSE
2,2,30,436,13,31,327,1,3,FALSE
2,0,1,0,0,1,7,0,0,FALSE
5,1,5,0,3,3,33,0,1,FALSE
0,2,16,36,2,2,217,0,2,FALSE
1,0,3,0,2,1,1,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,0,8,49,3,14,164,8,3,FALSE
