@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z72.72727273-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,2,1,0,FALSE
6,2,4,0,FALSE
30,0.75,619,67.333333,FALSE
1,2,15,6.5,FALSE
207,0.62069,494,15.3,FALSE
0,2,1,0,FALSE
3,1.5,124,40,FALSE
1,2,213,105.5,FALSE
3,2,3,0,TRUE
0,0.333333,62,14,TRUE
0,0.5,32,9,TRUE
1,0.5,1248,414.666667,TRUE
273,0.72973,1595,40.552632,TRUE
1,2,137,67.5,TRUE
6,0.375,123,12.555556,TRUE
440,0.79321,804,20.243243,TRUE
