@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z72.72727273-no-replacement

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
0,0.214286,105,11.875,FALSE
0,0.583333,262,24.8,FALSE
3,2,169,55.333333,FALSE
0,0.333333,23,4.5,FALSE
0,0.333333,44,9.75,FALSE
3,2,23,6.666667,FALSE
0,2,4,0,FALSE
0,2,6,5,FALSE
36,2,28,2.111111,TRUE
8,1,45,7.6,TRUE
581,0.869779,1628,41.552632,TRUE
0,0.75,469,13.030303,TRUE
4,0.666667,191,46.5,TRUE
0,0.3,113,9.181818,TRUE
0,0.55,586,96,TRUE
26,0.942857,91,9.75,TRUE
