@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z127.2727273

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,7,2.5,FALSE
0,0.333333,301,22,FALSE
0,0.333333,301,22,FALSE
1,2,145,71.5,FALSE
0,0.333333,301,22,FALSE
4,0.625,157,30,FALSE
1,1.423077,3769,1251,FALSE
45,1.111111,11,0,FALSE
3,2,131,42.666667,FALSE
1,1.423077,3769,1251,FALSE
10,2,305,60,FALSE
0,0,48,14.666667,FALSE
13,0.8,41,5.666667,FALSE
1,2,145,71.5,FALSE
53,0.9,90,7.090909,TRUE
0,0.2,94,14.5,TRUE
0,0.2,94,14.5,TRUE
10,0.586667,399,23.3125,TRUE
0,0.166667,156,21.142857,TRUE
0,0.333333,62,14,TRUE
10,0.586667,399,23.3125,TRUE
10,0.586667,399,23.3125,TRUE
0,0.25,129,24.6,TRUE
0,0.166667,156,21.142857,TRUE
10,0.586667,399,23.3125,TRUE
0,0.25,129,24.6,TRUE
0,0.333333,62,14,TRUE
0,0.25,129,24.6,TRUE
