@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,8,2,0.9,0.4,1,1,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
1,13,1.333333,0,0.55,0,0,TRUE
1,4,2,0,0.9,0,0,TRUE
4,10,0.666667,0.928571,0.666667,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
1,33,0.794508,0,0.181633,0,0,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
1,12,0.686275,0,0.238095,0,0,TRUE
1,24,0.902778,0,0.235294,0,0,TRUE
2,14,0.75,0.47619,0.461538,0,0,TRUE
3,11,0.5,0.571429,0.428571,0,0,TRUE
1,3,2,0,0.583333,0,0,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
3,1,2,1,1,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,16,1,0,0.4,0,0,FALSE
1,6,2,0,0,0,0,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
3,11,0.55,0.866667,0.4,1,1,FALSE
4,4,2,0.964286,0.5,3,3,FALSE
2,5,0.666667,0.633333,0.461538,0,0,FALSE
