@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,17,0.761905,0,0.4375,0,0,TRUE
1,3,2,0,0.48,0,0,TRUE
1,10,2,0,0.133333,0,0,TRUE
1,6,0.625,0,0.466667,0,0,TRUE
1,4,0.4,0,0.5,0,0,TRUE
1,18,0,0,0.25,0,0,TRUE
1,8,0.4,0,0.416667,0,0,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
1,1,0.444444,0,0.625,0,0,TRUE
1,5,0.703297,0,0.346154,0,0,TRUE
1,5,2,0,0,0,0,TRUE
2,10,2,0.931034,0.416667,1,1,TRUE
4,8,1.5,0.964286,0.666667,2,4,FALSE
4,4,1.2,0.915254,0.366667,2,4,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
1,2,2,0,1,0,0,FALSE
1,3,2,0,0.583333,0,0,FALSE
2,4,2,0.714286,0.5,0,0,FALSE
1,6,0,0,0.5,0,0,FALSE
2,2,2,0.714286,0.666667,1,2,FALSE
1,6,2,0,0,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
2,9,2,0.903226,0.4,1,1,FALSE
2,10,2,0.903226,0.4,1,2,FALSE
