@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,6,0.4,0,0.458333,0,0,TRUE
1,5,2,0,0,0,0,TRUE
2,10,2,0.9,0.4,1,2,TRUE
1,4,2,0,0.6,0,0,TRUE
3,5,2,0.833333,0.8,2,5,TRUE
5,30,0.625,0.777778,0.355556,0,0,TRUE
2,7,0.4,0.666667,0.458333,1,1,TRUE
2,10,2,0.9,0.4,1,1,TRUE
1,3,2,0,0.5,0,0,TRUE
1,6,1.5,0,0.583333,0,0,TRUE
1,6,0.878788,0,0.261905,0,0,TRUE
1,1,2,0,0.75,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,FALSE
1,3,2,0,0,0,0,FALSE
4,8,1.5,0.964286,0.666667,2,4,FALSE
4,3,1.333333,0.947368,0.75,2,4,FALSE
2,2,2,0.8,0.666667,0,0,FALSE
1,6,2,0,0,0,0,FALSE
2,4,2,0.984615,0.5,1,1,FALSE
1,3,0.962963,0,0.388889,0,0,FALSE
1,7,0.878788,0,0.261905,0,0,FALSE
1,4,0.333333,0,0.583333,0,0,FALSE
1,4,0.5,0,0.5,0,0,FALSE
1,2,2,0,0.555556,0,0,FALSE
