@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,5,0.75,0.521739,0.461538,0,0,TRUE
1,5,0.875,0,0.555556,0,0,TRUE
4,26,2,1,1,0,0,TRUE
3,11,2,0.727273,0.4375,1,1,TRUE
2,26,0.333333,0.842105,0.5,1,1,TRUE
1,4,2,0,1,0,0,TRUE
1,6,0.4,0,0.458333,0,0,TRUE
2,11,0.75,0.636364,0.44,0,0,TRUE
2,2,2,0.714286,0.666667,1,2,TRUE
2,44,0.011905,0.505882,0.067604,0,0,TRUE
2,14,0.75,0.47619,0.461538,0,0,TRUE
1,2,0,0,0.5,0,0,TRUE
2,2,2,0.888889,0.666667,0,0,FALSE
2,5,2,0.862069,0.666667,0,0,FALSE
2,6,2,0.933333,0.416667,0,0,FALSE
3,22,0.6,0.907407,0.75,0,0,FALSE
1,1,2,0,0,0,0,FALSE
4,3,1.5,0.964286,0.666667,2,3,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
1,2,2,0,1,0,0,FALSE
2,9,2,0.903226,0.4,1,1,FALSE
1,20,1.4375,0,0.5,0,0,FALSE
1,8,2,0,1,0,0,FALSE
2,10,2,0.903226,0.371429,1,2,FALSE
