@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
2,39,0.013889,0.506849,0.078159,0,0,TRUE
3,12,1,0.727273,0.4375,1,1,TRUE
2,5,2,0.964286,0.533333,0,0,TRUE
2,11,0.75,0.636364,0.44,0,0,TRUE
1,4,2,0,0.777778,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
2,10,2,0.9,0.371429,1,2,TRUE
1,16,0.6,0,0.444444,0,0,TRUE
3,22,0,0.777778,0.38,1,4,TRUE
2,6,0.25,0.733333,0.45,0,0,TRUE
1,7,0.7,0,0.4,0,0,TRUE
2,16,0.566667,0.848485,0.326531,1,1,TRUE
1,16,2,0,0,0,0,FALSE
3,12,0.928571,0.637931,0.309091,1,1,FALSE
1,1,2,0,0.875,0,0,FALSE
2,2,2,0.941176,0.833333,1,2,FALSE
4,9,1.5,0.964286,0.666667,2,4,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
1,4,2,0,0.5,0,0,FALSE
4,8,2,0.964286,0.666667,2,4,FALSE
2,8,2,0.903226,0.4,1,2,FALSE
2,5,2,0.965517,0.533333,0,0,FALSE
1,8,2,0,0.625,0,0,FALSE
4,7,1.5,0.964286,0.666667,2,4,FALSE
