@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,2,0.933333,0,0.233766,0,0,TRUE
2,10,2,0.9,0.4,1,1,TRUE
2,11,0.75,0.5,0.333333,0,0,TRUE
2,6,0.166667,0.666667,0.5,0,0,TRUE
2,16,0.566667,0.848485,0.326531,1,1,TRUE
1,4,2,0,0.555556,0,0,TRUE
2,6,2,0.931034,0.416667,0,0,TRUE
1,25,0.428571,0,0.392857,0,0,TRUE
1,45,1,0,0.064646,0,0,TRUE
2,17,0.52381,0.823529,0.28125,1,1,TRUE
1,5,2,0,0.266667,0,0,TRUE
1,65,0.917857,0,0.17931,0,0,TRUE
4,3,1.333333,0.947368,0.75,2,4,FALSE
1,4,2,0,0.666667,0,0,FALSE
1,16,2,0,0,0,0,FALSE
1,6,1.5,0,0.583333,0,0,FALSE
2,2,2,0.888889,0.666667,0,0,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
1,47,2,0,0.081081,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
2,9,0.8,0.903226,0.4,0,0,FALSE
3,2,1.12,0.8125,0.5,1,1,FALSE
4,22,0.826531,0.847826,0.373333,2,2,FALSE
