@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,6,2,0.875,0.722222,2,2,TRUE
1,6,1.5,0,0.583333,0,0,TRUE
1,4,2,0,0.777778,0,0,TRUE
1,5,0.5,0,0.458333,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
2,11,2,0.933333,0.416667,1,1,TRUE
2,8,0.473684,0.5,0.316667,1,3,TRUE
1,4,2,0,1,0,0,TRUE
2,11,2,0.903226,0.4,2,2,TRUE
2,9,2,0.933333,0.416667,1,1,TRUE
2,10,2,0.9,0.4,1,1,TRUE
4,3,1.333333,0.947368,0.75,2,4,FALSE
1,12,2,0,0.68,0,0,FALSE
2,6,2,0.875,0.75,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
2,4,2,0.984615,0.5,1,1,FALSE
4,6,0.85,0.947368,0.5,3,3,FALSE
4,13,0.916667,0.947368,0.5,3,6,FALSE
2,8,1,0.6875,0.416667,1,1,FALSE
1,60,0.733909,0,0.147804,0,0,FALSE
1,4,2,0,0.666667,0,0,FALSE
2,5,0.5,0.9,0.5,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
