@relation velocityA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z61.9047619-no-replacement

@attribute dit numeric
@attribute cbo numeric
@attribute lcom3 numeric
@attribute mfa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute Faultiness {TRUE,FALSE}

@data
1,12,0.956522,0,0.168478,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
1,12,0.683333,0,0.214286,0,0,TRUE
2,18,0.642857,0.833333,0.28125,1,1,TRUE
1,4,2,0,0.5,0,0,TRUE
2,1,0.673684,0.448276,0.324561,1,2,TRUE
1,26,0.902778,0,0.235294,0,0,TRUE
2,11,2,0.903226,0.4,1,1,TRUE
1,5,2,0,0.5,0,0,TRUE
2,8,2,0.9,0.4,1,2,TRUE
1,6,0.8,0,0.227273,0,0,TRUE
2,9,0.666667,0.7,0.4375,1,1,TRUE
1,3,2,0,0.583333,0,0,FALSE
1,4,0.963158,0,0.160819,0,0,FALSE
3,10,1.019608,0.6,0.338235,1,2,FALSE
1,24,1.4375,0,0.5,0,0,FALSE
4,8,1.5,0.964286,0.666667,2,4,FALSE
1,47,2,0,0.081081,0,0,FALSE
3,8,2,0.960784,0.666667,2,2,FALSE
2,3,0.333333,0.605263,0.5,1,6,FALSE
1,2,2,0,0.555556,0,0,FALSE
1,28,2,0,0.5,0,0,FALSE
1,3,2,0,0.666667,0,0,FALSE
2,6,0.8,0.903226,0.4,0,0,FALSE
