@relation antA-weka.filters.supervised.instance.Resample-B0.0-S1-Z5.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z36.363636-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute moa numeric
@attribute cam numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,24,1,5,6,0.7,137,0,0.416667,21.166667,FALSE
2,7,4,0,0,0.5,39,0,0.7,6.2,FALSE
12,32,27,4,9,0.683333,190,0,0.232323,15.727273,FALSE
5,7,6,0,5,0.75,32,0,0.7,5,FALSE
1,5,1,1,2,2,10,0,0.75,4,FALSE
5,4,6,1,4,2,4,0,0.5,0,FALSE
3,11,1,2,6,0.7,74,0,0.555556,10.666667,FALSE
7,22,6,5,2,2,121,0,0.75,29.25,FALSE
11,75,44,11,7,0.936364,455,0,0.236111,36.083333,FALSE
11,91,108,10,15,0.776316,962,0,0.2125,46.3,TRUE
24,63,63,20,9,0.841346,822,0,0.333333,56.571429,TRUE
23,68,151,9,17,1.039216,413,0,0.152778,21.611111,TRUE
17,118,72,15,17,0.851449,1066,1,0.185185,42.916667,TRUE
11,53,16,10,7,0.75,457,0,0.271605,49.222222,TRUE
19,66,112,8,19,0.8,502,1,0.180952,22.380952,TRUE
14,85,180,14,13,0.782609,741,0,0.326087,29.541667,TRUE
9,92,129,9,16,0.849817,837,3,0.309091,36.454545,TRUE
8,77,317,3,22,0.858333,615,0,0.14,18.451613,TRUE
