@relation synapseA-weka.filters.supervised.instance.Resample-B0.0-S1-Z90.0-no-replacement-weka.filters.supervised.instance.Resample-B1.0-S1-Z43.7994723-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,31,0,12,0.25,0.6,FALSE
6,33,2,5,1,1.6,FALSE
9,23,3,9,0,2.3333,FALSE
6,6,3,5,0,0.3333,FALSE
21,64,0,21,1,1.625,FALSE
12,39,6,12,0.666667,3,FALSE
11,34,2,11,1,3.5,FALSE
10,13,1,6,0.666667,0.6667,FALSE
20,59,2,20,0.75,0.6,FALSE
11,6,15,1,0,1,FALSE
6,4,1,0,0,0,FALSE
12,28,3,12,0,3,FALSE
14,17,10,2,0,2,FALSE
4,8,4,4,1,0.5,FALSE
8,18,4,6,0.666667,1.5,FALSE
11,65,41,11,1,2.7273,FALSE
12,30,322,0,1,0.9655,FALSE
11,13,15,11,0,0.8333,FALSE
24,61,30,24,0.75,0.8889,FALSE
23,54,76,13,0.888889,2.2353,FALSE
7,16,3,5,0,3.3333,FALSE
13,28,3,13,0,3.3333,FALSE
13,31,4,9,0.5,3,FALSE
10,3,3,1,0,1,FALSE
6,8,1,4,0,1.5,FALSE
10,25,3,10,0,3.6667,FALSE
12,30,13,12,0.333333,2.5,FALSE
10,23,1,8,0,5.5,FALSE
11,24,3,11,0,3,FALSE
8,18,8,7,0.5,0.8,FALSE
19,70,53,13,0.666667,1.4286,FALSE
8,19,9,1,1,1.2,FALSE
43,7,21,1,0,1,FALSE
14,22,15,9,0,2.3333,FALSE
11,32,13,10,0.5,1.6667,FALSE
14,15,1,7,0,1.5,FALSE
10,2,1,2,0,1,FALSE
11,6,15,1,0,1,FALSE
17,62,103,15,0.909091,2.0556,FALSE
6,22,0,3,1,3,FALSE
21,47,0,19,1,1.6,FALSE
10,30,2,10,1,4.25,FALSE
11,28,8,10,1,1.8,FALSE
12,30,13,12,0.333333,2.1667,FALSE
14,46,0,9,1,3.2857,FALSE
4,2,0,0,0,0,FALSE
5,28,1,3,0,2.5,FALSE
7,16,3,5,0,3,FALSE
