@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z152.3809524

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,26,5,6,0.25,1.3333,FALSE
11,45,22,11,1,0.7778,FALSE
4,2,1,2,0,1,FALSE
7,26,5,6,0.25,1.3333,FALSE
7,4,6,1,0,1,FALSE
12,30,322,0,1,0.9655,FALSE
6,8,1,4,0,1.5,FALSE
24,61,30,24,0.75,0.8889,FALSE
11,24,4,8,0,4.25,FALSE
11,24,6,11,1,1.75,FALSE
4,2,1,2,0,1,FALSE
0,2,0,0,0,0,FALSE
11,45,22,11,1,0.7778,FALSE
24,61,30,24,0.75,0.8889,FALSE
4,2,1,2,0,1,FALSE
0,2,0,0,0,0,FALSE
35,101,3,33,1,1.6667,TRUE
14,74,299,12,1,2.0333,TRUE
14,74,299,12,1,2.0333,TRUE
14,19,1,12,1,2.3333,TRUE
14,74,299,12,1,2.0333,TRUE
14,65,20,13,1,5.875,TRUE
14,19,1,12,1,2.3333,TRUE
14,65,20,13,1,5.875,TRUE
35,101,3,33,1,1.6667,TRUE
14,74,299,12,1,2.0333,TRUE
15,38,7,14,0.666667,4,TRUE
14,74,299,12,1,2.0333,TRUE
14,65,20,13,1,5.875,TRUE
15,38,7,14,0.666667,4,TRUE
14,74,299,12,1,2.0333,TRUE
14,65,20,13,1,5.875,TRUE
