@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,36,58,7,13,1,FALSE
5,7,6,3,4,1,FALSE
4,7,6,2,1,0,FALSE
3,17,1,4,2,1,FALSE
2,3,1,0,2,0,FALSE
2,3,1,1,2,0,FALSE
7,8,21,3,0,0,FALSE
2,3,1,1,2,0,FALSE
6,8,15,1,6,0,FALSE
7,30,0,13,4,0,FALSE
4,7,6,2,1,0,FALSE
7,30,0,13,4,0,FALSE
3,17,1,4,2,1,FALSE
5,6,10,3,0,0,FALSE
2,3,1,0,2,0,FALSE
6,8,15,1,6,0,FALSE
6,8,15,1,6,0,FALSE
5,6,10,3,0,0,FALSE
11,21,1,4,9,1,FALSE
5,7,6,3,4,1,FALSE
1,1,0,0,0,0,FALSE
2,3,1,0,2,0,FALSE
8,8,28,2,8,0,FALSE
2,3,1,1,2,0,FALSE
6,8,15,1,6,0,FALSE
7,8,21,3,0,0,FALSE
7,30,0,13,4,0,FALSE
5,6,10,3,0,0,FALSE
26,56,0,14,17,1,TRUE
15,43,0,7,11,1,TRUE
13,14,78,8,12,0,TRUE
7,15,0,8,6,0.5,TRUE
15,18,105,0,15,0,TRUE
6,10,15,3,6,0,TRUE
28,89,86,10,23,0.8,TRUE
13,38,0,6,4,0.571429,TRUE
8,19,2,2,6,1,TRUE
10,42,7,12,9,0.5,TRUE
15,43,0,7,11,1,TRUE
7,25,0,5,5,1,TRUE
9,16,0,0,9,0.2,TRUE
7,25,0,5,5,1,TRUE
13,38,0,6,4,0.571429,TRUE
10,87,0,18,0,1,TRUE
13,14,78,8,12,0,TRUE
13,14,78,8,12,0,TRUE
15,43,0,7,11,1,TRUE
7,25,0,5,5,1,TRUE
9,16,0,0,9,0.2,TRUE
10,42,7,12,9,0.5,TRUE
10,87,0,18,0,1,TRUE
6,10,15,3,6,0,TRUE
5,14,4,1,4,0.666667,TRUE
6,10,15,3,6,0,TRUE
6,29,0,7,0,0.666667,TRUE
26,56,0,14,17,1,TRUE
