@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
22,38,153,4,7,0.114286,FALSE
2,6,0,4,2,1,FALSE
4,6,0,0,2,0.125,FALSE
13,36,58,7,13,1,FALSE
7,13,0,5,6,0.5,FALSE
13,30,0,6,11,1,FALSE
11,20,15,4,9,1,FALSE
9,32,0,8,9,1,FALSE
15,43,0,7,11,1,FALSE
2,4,1,1,1,0,FALSE
14,29,53,4,6,1,FALSE
15,43,0,7,11,1,FALSE
7,27,1,8,6,1,FALSE
14,29,53,4,6,1,FALSE
2,6,0,4,2,1,FALSE
13,36,58,7,13,1,FALSE
2,5,1,0,1,0,FALSE
7,13,0,5,6,0.5,FALSE
2,5,1,0,1,0,FALSE
9,11,34,3,7,1,FALSE
2,4,1,3,2,0,FALSE
9,32,0,8,9,1,FALSE
10,38,0,4,9,1,FALSE
9,32,0,8,9,1,FALSE
2,3,1,1,2,0,FALSE
1,2,0,0,1,0,FALSE
6,6,15,0,6,0,FALSE
2,6,0,4,2,1,FALSE
16,41,10,9,15,0,TRUE
7,22,9,6,6,0.333333,TRUE
3,13,1,10,3,0,TRUE
15,29,15,8,11,0.7,TRUE
2,6,0,3,2,1,TRUE
10,42,7,12,9,0.5,TRUE
16,41,10,9,15,0,TRUE
10,37,0,4,9,1,TRUE
15,29,15,8,11,0.7,TRUE
7,20,9,7,6,0,TRUE
24,50,0,11,19,1,TRUE
11,28,19,12,5,1,TRUE
7,12,1,0,6,1,TRUE
11,28,19,12,5,1,TRUE
3,10,1,2,3,1,TRUE
25,82,160,18,8,0.833333,TRUE
10,42,7,12,9,0.5,TRUE
12,12,66,0,12,0,TRUE
2,6,0,3,2,1,TRUE
9,26,0,8,8,0,TRUE
2,6,0,3,2,1,TRUE
24,50,0,11,19,1,TRUE
10,42,7,12,9,0.5,TRUE
24,50,0,11,19,1,TRUE
7,20,9,7,6,0,TRUE
10,42,7,12,9,0.5,TRUE
14,38,43,7,14,1,TRUE
27,64,167,11,22,1,TRUE
