@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
11,21,1,4,9,1,FALSE
6,19,15,0,4,0,FALSE
5,6,0,0,0,0,FALSE
6,19,15,0,4,0,FALSE
5,6,10,3,0,0,FALSE
6,20,5,4,5,0,FALSE
14,29,53,4,6,1,FALSE
9,32,0,8,9,1,FALSE
1,2,0,3,0,0,FALSE
5,6,0,0,0,0,FALSE
6,20,5,4,5,0,FALSE
2,9,1,6,0,0,FALSE
1,2,0,3,0,0,FALSE
6,20,5,4,5,0,FALSE
2,6,0,3,2,0,FALSE
4,10,0,2,0,1,FALSE
6,20,5,4,5,0,FALSE
2,3,1,1,2,0,FALSE
6,28,0,8,6,1,FALSE
11,21,1,4,9,1,FALSE
6,28,0,8,6,1,FALSE
2,3,1,1,2,0,FALSE
2,3,1,1,2,0,FALSE
2,7,1,0,2,0,FALSE
6,20,5,4,5,0,FALSE
5,6,0,0,0,0,FALSE
6,19,15,0,4,0,FALSE
6,28,0,8,6,1,FALSE
1,2,0,1,1,0,TRUE
27,80,193,13,21,1,TRUE
16,41,10,9,15,0,TRUE
9,18,0,3,8,1,TRUE
10,21,0,3,1,1,TRUE
27,64,167,11,22,1,TRUE
14,51,67,12,8,0.666667,TRUE
4,39,0,6,0,0.5,TRUE
6,25,0,10,6,0,TRUE
10,21,0,4,6,1,TRUE
9,11,34,3,7,1,TRUE
11,19,41,0,10,1,TRUE
14,51,67,12,8,0.666667,TRUE
9,11,34,3,7,1,TRUE
7,20,9,7,6,0,TRUE
27,80,193,13,21,1,TRUE
16,41,10,9,15,0,TRUE
1,2,0,1,1,0,TRUE
9,18,0,3,8,1,TRUE
1,2,0,1,1,0,TRUE
9,18,0,3,8,1,TRUE
3,13,1,10,3,0,TRUE
1,1,0,1,1,0,TRUE
8,22,0,6,6,1,TRUE
8,22,0,6,6,1,TRUE
17,26,124,4,16,1,TRUE
9,18,0,3,8,1,TRUE
3,13,1,10,3,0,TRUE
