@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,14,0,4,0,0.333333,FALSE
3,9,3,3,0,0,FALSE
6,12,1,11,6,1,FALSE
4,6,0,0,2,0.125,FALSE
8,8,28,2,8,0,FALSE
4,6,0,0,2,0.125,FALSE
14,25,3,1,13,0,FALSE
2,3,1,1,2,0,FALSE
10,37,0,4,9,1,FALSE
2,16,0,5,1,1,FALSE
8,8,28,2,8,0,FALSE
10,37,0,4,9,1,FALSE
5,14,0,4,0,0.333333,FALSE
6,15,0,3,6,1,FALSE
2,5,1,3,2,0,FALSE
6,14,0,1,5,0,FALSE
5,12,0,1,0,0,FALSE
14,25,3,1,13,0,FALSE
3,9,3,3,0,0,FALSE
6,12,1,11,6,1,FALSE
10,37,0,4,9,1,FALSE
6,12,1,11,6,1,FALSE
3,9,3,3,0,0,FALSE
14,25,3,1,13,0,FALSE
14,24,69,13,12,0.571429,FALSE
4,6,0,0,2,0.125,FALSE
10,37,0,4,9,1,FALSE
3,8,3,0,1,0,FALSE
27,64,167,11,22,1,TRUE
22,38,153,4,7,0.121212,TRUE
6,39,0,5,5,1,TRUE
3,8,0,3,3,1,TRUE
5,18,0,1,4,0.4,TRUE
6,39,0,5,5,1,TRUE
23,28,247,14,22,1,TRUE
23,34,93,3,22,1,TRUE
6,25,0,10,6,0,TRUE
10,41,7,12,9,0.5,TRUE
10,41,7,12,9,0.5,TRUE
12,39,0,8,11,1,TRUE
15,50,0,18,13,1,TRUE
15,22,0,1,14,0.285714,TRUE
15,22,0,1,14,0.285714,TRUE
27,64,167,11,22,1,TRUE
12,12,66,0,12,0,TRUE
15,18,105,0,15,0,TRUE
5,18,0,1,4,0.4,TRUE
6,39,0,5,5,1,TRUE
15,22,0,1,14,0.285714,TRUE
7,27,9,3,4,1,TRUE
25,82,160,18,8,0.833333,TRUE
23,34,93,3,22,1,TRUE
27,64,167,11,22,1,TRUE
27,64,167,11,22,1,TRUE
12,12,66,0,12,0,TRUE
2,3,1,0,0,0,TRUE
