@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,2,0,3,0,0,FALSE
13,39,72,7,12,1,FALSE
3,6,3,4,3,0,FALSE
5,18,0,1,4,0.4,FALSE
13,34,0,7,6,1,FALSE
13,34,0,7,6,1,FALSE
9,32,0,8,9,1,FALSE
9,32,0,9,7,1,FALSE
13,23,58,11,11,0.578947,FALSE
6,28,0,8,6,1,FALSE
3,6,3,4,3,0,FALSE
3,4,0,1,2,0.333333,FALSE
2,4,1,2,0,0,FALSE
6,6,15,4,6,0,FALSE
8,8,28,2,8,0,FALSE
9,32,0,8,9,1,FALSE
13,21,64,0,11,1,FALSE
9,10,36,6,8,0,FALSE
13,21,64,0,11,1,FALSE
13,34,0,7,6,1,FALSE
13,23,58,11,11,0.578947,FALSE
2,4,1,1,1,0,FALSE
9,10,36,6,8,0,FALSE
13,21,64,0,11,1,FALSE
5,18,0,1,4,0.4,FALSE
3,8,3,0,1,0,FALSE
5,5,10,0,5,0,FALSE
16,53,0,21,14,1,FALSE
23,57,203,6,18,0.222222,TRUE
7,46,0,12,7,1,TRUE
3,4,3,1,3,0,TRUE
7,46,0,12,7,1,TRUE
11,11,55,12,11,0,TRUE
4,39,0,6,0,0.5,TRUE
2,6,0,4,2,1,TRUE
20,51,164,6,16,0.25,TRUE
11,28,19,12,5,1,TRUE
14,29,53,4,6,1,TRUE
8,12,6,1,0,0.333333,TRUE
9,36,8,7,0,1,TRUE
8,22,0,6,6,1,TRUE
5,10,0,2,4,1,TRUE
5,18,0,1,4,0.4,TRUE
2,3,1,0,0,0,TRUE
8,23,26,2,6,0,TRUE
6,25,0,10,6,0,TRUE
4,39,0,6,0,0.5,TRUE
11,11,55,12,11,0,TRUE
5,18,0,1,4,0.4,TRUE
7,46,0,12,7,1,TRUE
8,22,0,6,6,1,TRUE
11,25,0,3,7,1,TRUE
3,4,3,1,3,0,TRUE
14,31,0,7,12,1,TRUE
11,11,55,12,11,0,TRUE
11,25,0,3,7,1,TRUE
