@relation luceneA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z107.6923077

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,16,0,5,1,1,FALSE
5,6,0,0,0,0,FALSE
7,27,1,8,6,1,FALSE
3,8,3,0,1,0,FALSE
6,15,0,3,6,1,FALSE
2,16,0,5,1,1,FALSE
6,8,15,1,6,0,FALSE
6,8,15,1,6,0,FALSE
3,4,3,0,3,0,FALSE
3,4,3,0,3,0,FALSE
6,6,15,0,6,0,FALSE
3,8,3,0,1,0,FALSE
6,8,15,1,6,0,FALSE
5,6,0,0,0,0,FALSE
3,4,3,0,3,0,FALSE
2,3,1,2,2,0,FALSE
2,16,0,5,1,1,FALSE
6,6,15,0,6,0,FALSE
6,15,0,3,6,1,FALSE
5,6,0,0,0,0,FALSE
2,3,1,2,2,0,FALSE
2,16,0,5,1,1,FALSE
15,29,15,8,11,0.7,FALSE
3,4,3,0,3,0,FALSE
15,29,15,8,11,0.7,FALSE
2,5,1,0,0,0,FALSE
6,8,15,1,6,0,FALSE
3,4,3,0,3,0,FALSE
6,17,3,3,4,1,TRUE
9,26,0,8,8,0,TRUE
4,4,6,1,4,0,TRUE
7,13,15,3,7,1,TRUE
3,13,1,10,3,0,TRUE
64,151,1520,33,40,0.595238,TRUE
1,2,0,0,0,0,TRUE
7,17,5,4,5,1,TRUE
6,17,3,3,4,1,TRUE
18,18,153,1,18,0,TRUE
14,51,67,12,8,0.666667,TRUE
7,18,9,6,6,1,TRUE
4,4,6,1,4,0,TRUE
7,17,5,4,5,1,TRUE
30,75,349,8,23,0.666667,TRUE
7,17,5,4,5,1,TRUE
26,55,0,10,22,1,TRUE
7,13,15,3,7,1,TRUE
7,20,9,7,6,0,TRUE
5,18,0,15,4,0,TRUE
26,55,0,10,22,1,TRUE
64,151,1520,33,40,0.595238,TRUE
23,28,247,13,22,1,TRUE
62,125,1757,27,46,1,TRUE
5,18,0,15,4,0,TRUE
9,26,0,8,8,0,TRUE
14,51,67,12,8,0.666667,TRUE
30,75,349,8,23,0.666667,TRUE
