@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z48.27586207-no-replacement

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,0,1,3,0,0.5,77,1,0,0.444444,1,2,5,FALSE
28,1,1,4,3,0.5,435,1,9,1,3,5,2,FALSE
7,3,0,3,3,2,33,0,0,0.75,0,0,0,FALSE
17,19,8,8,6,0.333333,53,0,0,0.457143,1,1,1,FALSE
138,1259,37,18,38,0.938904,1694,0.809524,4,0.110988,0,0,6,FALSE
12,13,5,0,6,0.5,64,1,0,0.166667,0,0,4,FALSE
5,6,1,2,3,1,15,0,1,0.533333,0,0,1,FALSE
18,3,5,2,1,2,67,0,0,0.444444,0,0,2,FALSE
17,1,1,11,1,2,63,0,0,0.625,1,1,1,FALSE
13,0,2,2,5,0.4,62,1,0,0.444444,0,0,1,FALSE
31,147,46,7,19,0.888889,239,0.5,4,0.233083,0,0,4,FALSE
24,6,4,7,8,0.375,174,1,0,0.296296,0,0,6,FALSE
2,0,9,1,1,2,12,0,0,1,0,0,0,FALSE
9,15,4,3,6,2,34,0,0,0.611111,0,0,2,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
180,6075,6,1,27,0.921126,5223,0.717391,1,0.138067,0,0,9,FALSE
47,9,3,8,3,0.8,311,1,0,0.388889,0,0,1,FALSE
22,0,1,4,0,0.125,206,1,0,0.35,1,3,11,FALSE
180,6075,5,1,27,0.921126,5223,0.717391,1,0.138067,0,0,9,FALSE
7,1,1,6,1,2,30,0,0,0.625,1,1,1,FALSE
20,0,6,3,5,0.59375,112,0,1,0.533333,0,0,2,FALSE
34,2,3,6,1,0.8,203,1,2,0.35,0,0,1,FALSE
33,0,4,1,8,0.571429,419,1,0,0.625,0,0,12,FALSE
13,3,1,10,1,1,102,0,0,0.444444,1,1,6,FALSE
53,25,2,8,1,0.716667,349,1,0,0.5,3,5,6,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
10,1,1,11,1,1.125,137,0.625,4,0.625,1,1,1,FALSE
29,2,1,4,4,0.5625,198,0.75,0,0.466667,1,7,8,FALSE
50,105,8,5,14,1.071429,913,0.428571,0,0.237037,0,0,29,FALSE
17,6,2,3,4,2,86,0,0,0.6,1,1,2,FALSE
7,1,1,8,1,1,28,0,0,0.625,1,1,1,FALSE
113,153,31,18,12,0.903846,1127,0.923077,2,0.173913,1,7,19,FALSE
22,4,1,6,3,0.625,93,1,0,0.6,0,0,4,FALSE
9,1,1,3,0,0.5,106,1,0,0.444444,1,2,11,FALSE
33,0,1,5,3,0.723684,431,1,10,0.5,3,5,2,FALSE
2,1,3,1,2,2,2,0,0,1,0,0,1,FALSE
25,22,9,5,6,0.583333,121,1,0,0.208333,0,0,3,FALSE
3,1,2,2,2,2,8,0,0,0.625,0,0,1,FALSE
50,1,6,11,2,0.55,546,1,1,0.3,0,0,5,FALSE
49,82,14,5,9,0.85625,658,0.6875,5,0.169312,0,0,14,FALSE
5,1,0,1,2,2,14,0,0,0.75,0,0,1,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
13,4,2,4,4,0.875,50,0.25,0,0.5,1,1,1,FALSE
24,23,2,2,10,0.533333,504,0.333333,1,0.272727,2,4,14,FALSE
20,0,1,6,3,0,79,1,0,0.5,1,1,3,FALSE
14,3,3,8,2,1,61,0,0,0.466667,1,3,1,FALSE
45,18,4,7,1,0.71875,205,1,1,0.5,4,12,2,FALSE
4,6,4,1,4,2,4,0,0,0.916667,0,0,1,FALSE
31,9,4,6,0,0.8,134,1,3,0.3,0,0,1,FALSE
6,2,6,0,5,0.75,36,1,0,0.466667,1,1,1,FALSE
27,0,5,8,0,0.5,158,0,0,0.466667,0,0,5,FALSE
14,49,2,1,11,0.8,50,1,1,0.454545,0,0,1,FALSE
17,4,1,1,3,0.5,137,1,0,0.5,0,0,3,FALSE
7,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
13,4,2,4,4,0.833333,47,0.333333,0,0.5,1,1,1,FALSE
13,78,6,0,13,2,13,0,0,0.430769,0,0,1,FALSE
25,14,55,3,9,0.606061,216,0,2,0.395833,1,2,3,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
13,3,19,3,3,1,59,1,1,0.5,0,0,1,FALSE
32,8,0,3,4,0.5,300,0,0,0.375,0,0,11,FALSE
2,0,0,1,1,2,5,0,0,1,0,0,0,FALSE
40,25,3,0,21,0.529412,1278,0.705882,0,0.296296,0,0,7,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
10,1,1,11,1,1.125,138,0.625,4,0.625,1,1,1,FALSE
30,1,4,4,9,0.694444,246,0.75,1,0.444444,1,1,3,FALSE
9,0,4,2,3,0,34,1,0,0.666667,1,1,1,FALSE
30,6,3,14,4,2,132,0,0,0.875,0,0,7,FALSE
59,5,4,15,2,0.633333,389,1,1,0.371429,0,0,8,FALSE
1,0,13,0,0,2,617,0,0,0,0,0,0,FALSE
478,13445,52,34,195,0.887106,9017,0.639344,10,0.080053,3,19,32,TRUE
27,0,1,7,3,0.616667,500,0.6,2,0.285714,0,0,5,TRUE
38,62,5,8,9,0.8125,177,1,2,0.307692,3,3,2,TRUE
62,31,5,14,16,0.794118,551,0.583333,5,0.317647,0,0,7,TRUE
87,51,5,13,1,0.817308,497,1,1,0.5,4,12,3,TRUE
75,123,1,11,8,0.888889,1106,1,5,0.233918,1,1,33,TRUE
104,312,7,21,22,0.875,721,1,2,0.114478,0,0,8,TRUE
46,9,4,8,7,0.951111,1441,0.48,1,0.314286,0,0,32,TRUE
75,73,9,19,12,0.785714,736,1,3,0.247619,0,0,13,TRUE
32,29,6,7,11,0.653846,485,1,3,0.223214,0,0,8,TRUE
390,5891,169,60,81,0.923077,5263,0.964286,9,0.053846,0,0,61,TRUE
39,87,3,6,19,0.873932,1342,1,3,0.230453,0,0,15,TRUE
45,8,10,3,8,0.6875,294,0.833333,0,0.333333,0,0,10,TRUE
35,37,4,4,11,0.760684,304,1,1,0.22449,0,0,8,TRUE
33,2,2,3,3,0.458333,191,1,1,0.4375,2,11,8,TRUE
126,53,17,20,12,0.537037,781,1,5,0.210526,1,1,22,TRUE
75,44,4,13,1,0.814815,517,1,0,0.5,3,5,12,TRUE
94,106,4,16,3,0.770833,554,1,3,0.215686,3,4,15,TRUE
54,0,2,7,10,0.625,541,1,0,0.30303,1,4,21,TRUE
209,1298,118,37,42,0.948892,1532,0.482759,9,0.083102,1,1,19,TRUE
33,7,5,7,2,0.85,397,1,3,0.3,0,0,2,TRUE
18,54,27,3,12,0.727273,49,1,0,0.3125,0,0,1,TRUE
45,11,5,10,5,0.8,545,0.5,0,0.277778,0,0,20,TRUE
31,34,26,1,11,0.962963,237,0.888889,0,0.083333,0,0,3,TRUE
205,1652,26,37,27,0.941761,1871,0.878788,5,0.115385,3,12,12,TRUE
522,16973,68,38,214,0.919835,9932,0.666667,10,0.072058,3,18,30,TRUE
122,462,8,8,39,0.899522,1143,1,3,0.136752,3,18,12,TRUE
20,33,16,1,8,0.8,90,0,0,0.386364,0,0,1,TRUE
53,54,8,12,9,0.875,303,0.833333,1,0.261538,3,12,10,TRUE
50,90,13,5,9,0.8625,660,0.6875,5,0.169312,0,0,14,TRUE
108,137,4,8,10,0.767677,767,0.909091,0,0.194737,4,8,10,TRUE
72,32,2,9,3,0.872727,720,1,3,0.291667,1,1,8,TRUE
144,1059,13,15,47,0.963481,1085,0.677419,4,0.103009,3,25,7,TRUE
7,0,5,1,2,1.761905,52,0,3,0.625,0,0,1,TRUE
84,118,5,18,5,0.821053,499,1,3,0.33,2,5,12,TRUE
64,6,3,13,2,0.788043,727,0.956522,4,0.25,0,0,14,TRUE
51,6,2,5,3,0.75,260,1,1,1,2,4,3,TRUE
26,0,12,1,12,0.458333,112,1,0,0.384615,0,0,2,TRUE
58,20,10,8,2,0.875,308,0.666667,2,0.296296,0,0,1,TRUE
6,1,1,2,2,2,84,0,0,0.625,0,0,9,TRUE
5,0,11,0,4,0.666667,28,1,0,0.5,0,0,1,TRUE
89,97,12,15,10,0.857143,623,0.846154,3,0.25,0,0,6,TRUE
15,0,2,4,1,2,83,0,0,1,0,0,0,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
47,21,4,8,7,0.970085,1529,0.5,2,0.2875,0,0,32,TRUE
64,159,33,13,16,0.858586,300,1,3,0.103896,0,0,9,TRUE
34,4,2,5,1,0.464286,239,1,2,0.5,2,4,4,TRUE
102,660,64,10,33,0.944444,1578,1,0,0.12285,0,0,17,TRUE
121,228,10,29,30,0.646875,1520,1,2,0.136364,0,0,27,TRUE
58,5,4,8,1,0.733333,300,1,1,0.5,4,12,5,TRUE
316,6941,79,40,90,0.952558,5047,0.790698,7,0.068783,1,1,25,TRUE
42,66,7,4,12,1.090909,957,0.428571,0,0.239583,0,0,27,TRUE
50,9,3,5,3,0.8,305,1,0,0.305556,0,0,8,TRUE
12,1,6,1,3,1.166667,261,0.666667,0,0.333333,0,0,85,TRUE
24,1,1,4,1,0.5,371,1,0,1,2,4,3,TRUE
173,1049,88,23,41,0.949275,2031,0.222222,1,0.118012,0,0,16,TRUE
36,293,11,4,26,0.925339,293,1,7,0.136364,0,0,4,TRUE
36,3,7,5,4,0.7,263,0.3,0,0.314286,2,2,11,TRUE
27,29,15,2,5,0.805556,258,1,0,0.5,0,0,2,TRUE
34,0,3,5,2,0.4,129,1,1,0.277778,0,0,1,TRUE
28,13,3,4,9,0.722222,230,0.75,1,0.472222,1,3,3,TRUE
482,16336,53,37,193,0.879171,9106,0.775862,10,0.076316,3,14,29,TRUE
81,49,3,14,3,0.884615,864,1,3,0.285714,1,1,12,TRUE
25,0,2,9,3,0.611111,145,0.833333,3,0.583333,0,0,3,TRUE
140,1358,37,18,39,0.94026,1757,0.380952,4,0.11016,0,0,7,TRUE
