@relation xercesA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.0

@attribute wmc numeric
@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {TRUE,FALSE}

@data
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
3,1,0,0,3,0,3,2,0.777778,0,0,1,TRUE
3,1,0,0,3,0,3,2,0.777778,0,0,1,TRUE
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
5,2,0,2,13,1,3,0.5,0.6,1,1,1,TRUE
24,1,6,10,39,9,0,1.023551,0.195652,0,0,2,FALSE
1,4,1,0,2,0,1,2,1,0,0,0,FALSE
24,1,6,10,39,9,0,1.023551,0.195652,0,0,2,FALSE
24,1,6,10,39,9,0,1.023551,0.195652,0,0,2,FALSE
5,4,0,3,8,3,5,2,0.6,1,4,1,FALSE
4,1,0,36,4,0,4,2,0.75,0,0,1,FALSE
13,4,0,2,16,2,13,2,0.538462,0,0,1,FALSE
21,4,0,2,25,2,21,2,0.52381,0,0,1,FALSE
