@relation synapseA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z152.3809524

@attribute cbo numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute ce numeric
@attribute dam numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
8,11,1,6,1,0.3333,FALSE
2,3,1,0,0,0,FALSE
8,19,9,1,1,1.2,FALSE
9,38,4,9,1,5.4,FALSE
1,8,0,0,1,1.4286,FALSE
11,34,2,11,1,3.5,FALSE
9,38,4,9,1,5.4,FALSE
17,31,245,4,0.666667,1.3462,FALSE
1,8,0,0,1,1.4286,FALSE
10,41,20,9,0.666667,2.375,FALSE
14,48,33,7,0.5,1.4,FALSE
2,3,1,0,0,0,FALSE
11,32,13,10,0.5,1.6667,FALSE
9,38,4,9,1,5.4,FALSE
9,22,5,9,1,1.4286,FALSE
11,31,3,11,0,3.6667,FALSE
11,13,15,11,0,0.8333,FALSE
8,19,3,8,0,3,FALSE
11,13,15,11,0,0.8333,FALSE
1,8,0,0,1,1.4286,FALSE
4,18,13,4,1,0.6667,FALSE
11,32,13,10,0.5,1.6667,FALSE
11,34,2,11,1,3.5,FALSE
7,29,11,6,0.2,1.2857,FALSE
5,9,4,5,1,0.5,FALSE
9,38,4,9,1,5.4,FALSE
4,18,13,4,1,0.6667,FALSE
29,76,172,17,0.714286,1.875,FALSE
8,11,1,6,1,0.3333,FALSE
5,9,4,5,1,0.5,FALSE
11,13,15,11,0,0.8333,FALSE
4,18,13,4,1,0.6667,FALSE
38,108,39,37,0.5,2.2,TRUE
12,14,0,12,1,2,TRUE
18,58,43,16,0.666667,2.6667,TRUE
4,22,2,3,1,1.75,TRUE
12,37,2,7,1,2.5833,TRUE
4,13,1,4,0,0.6667,TRUE
12,14,0,12,1,2,TRUE
26,77,99,26,1,2.6,TRUE
26,77,99,26,1,2.6,TRUE
18,58,43,16,0.666667,2.6667,TRUE
8,27,35,5,1,1.5714,TRUE
12,14,0,12,1,2,TRUE
12,37,2,7,1,2.5833,TRUE
18,58,43,16,0.666667,2.6667,TRUE
12,37,2,7,1,2.5833,TRUE
18,58,43,16,0.666667,2.6667,TRUE
12,37,2,7,1,2.5833,TRUE
8,27,35,5,1,1.5714,TRUE
12,37,2,7,1,2.5833,TRUE
12,37,2,7,1,2.5833,TRUE
8,27,35,5,1,1.5714,TRUE
12,37,2,7,1,2.5833,TRUE
38,108,39,37,0.5,2.2,TRUE
12,37,2,7,1,2.5833,TRUE
11,6,1,3,0,0,TRUE
12,37,2,7,1,2.5833,TRUE
26,77,99,26,1,2.6,TRUE
12,37,2,7,1,2.5833,TRUE
8,27,35,5,1,1.5714,TRUE
12,14,0,12,1,2,TRUE
11,6,1,3,0,0,TRUE
38,108,39,37,0.5,2.2,TRUE
