@relation xalanA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z126.6304348

@attribute lcom numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute amc numeric
@attribute Faultiness {FALSE,TRUE}

@data
71,0.706349,827,36.045455,FALSE
0,0.45,286,24.636364,FALSE
0,0.416667,237,45.8,FALSE
0,0.5625,65,18,FALSE
0,0.25,32,5.2,FALSE
4,1.095238,357,86.5,FALSE
1,1,47,18,FALSE
2,0.333333,475,117.25,FALSE
0,0.472222,182,16.8,FALSE
0,0.25,149,28.4,FALSE
0,0.333333,23,4.5,FALSE
37,0.888889,52,3.8,FALSE
91,0.686275,271,13.888889,FALSE
0,2,1,0,FALSE
0,0.681818,365,28.583333,FALSE
21,2,452,63.571429,FALSE
1,2,13,5.5,FALSE
64,0.981818,586,47.416667,FALSE
71,0.538462,167,10.857143,FALSE
0,0.111111,58,4.7,FALSE
6,1,30,6,FALSE
0,0.75,100,31.666667,FALSE
18,0.78125,392,41.666667,FALSE
45,1.111111,11,0,FALSE
6,2,20,4,FALSE
1,2,12,5,FALSE
0,0.333333,23,4.5,FALSE
64,0.981818,586,47.416667,FALSE
0,0.5,41,6.8,FALSE
0,0.083333,282,39,FALSE
0,0,65,8.142857,FALSE
1,1,38,16,FALSE
607,0.9,1852,47.473684,FALSE
66,2,12,0,FALSE
0,0,35,15.5,FALSE
3,2,25,7.333333,FALSE
3,2,9,2,FALSE
0,2,1,0,FALSE
0,0,28,12.5,FALSE
9,0.5,55,6.714286,FALSE
0,0.45,286,24.636364,FALSE
19,0.833333,39,4.428571,FALSE
0,2,5,3,FALSE
53,0.785714,164,9.6,FALSE
53,0.785714,164,9.6,FALSE
3,2,245,80.666667,FALSE
3,2,61,19.333333,FALSE
0,2,12,9,FALSE
444,0.719298,2278,34.296875,FALSE
0,2,1,0,FALSE
0,0,45,7.8,FALSE
13,0.735294,244,12.333333,FALSE
6,2,64,15,FALSE
3,2,3,0,FALSE
0,0.333333,836,68.416667,FALSE
28,2,110,12.75,FALSE
0,2,11,7,FALSE
24,2,161,12.416667,FALSE
0,2,36,28,FALSE
64,0.981818,586,47.416667,FALSE
18,0.78125,392,41.666667,FALSE
0,2,4,3,FALSE
1,2,26,12,FALSE
0,0.25,129,24.6,FALSE
1,1.3,875,289,FALSE
0,0.636364,179,41,FALSE
0,2,4,3,FALSE
6,2,153,37.25,FALSE
36,2,85,8.444444,FALSE
241,0.733333,1095,34.16129,FALSE
0,0,45,7.8,FALSE
1,2,12,5,FALSE
21,1,30,3,FALSE
0,0.076923,174,11.357143,FALSE
3,2,55,17.333333,FALSE
0,0.333333,44,9.75,FALSE
0,0,143,19.285714,FALSE
91,2,14,0,FALSE
0,0.111111,78,6.7,FALSE
36,2,82,8.111111,FALSE
0,2,1,0,FALSE
300,0.879252,782,25.241379,FALSE
4,0.5,224,43.6,FALSE
508,0.7375,2306,34.169231,FALSE
0,0.384615,165,10.571429,FALSE
0,0.62963,362,34.6,FALSE
36,2,82,8.111111,FALSE
4,0,129,24.4,FALSE
3,2,24,7,FALSE
0,0.5,106,10.555556,FALSE
354,0.88172,657,19.25,FALSE
3,2,61,19.333333,FALSE
0,0.111111,78,6.7,FALSE
0,0.5,101,10,FALSE
946,1.023256,52,0,FALSE
0,2,0,0,FALSE
0,0.375,177,34,FALSE
814,2,161,2.926829,FALSE
1,0.553571,477,30.533333,FALSE
13,0.9,104,16,FALSE
6,2,4,0,FALSE
0,0.25,149,28.4,FALSE
1,2,13,5.5,FALSE
4,1.095238,357,86.5,FALSE
0,0.653409,621,34.882353,FALSE
0,0.5,101,10,FALSE
0,0.25,432,60.142857,FALSE
7,0.666667,196,26.571429,FALSE
1,2,44,21,FALSE
0,0.333333,23,4.5,FALSE
37,0.916667,141,10.727273,FALSE
64,0.981818,586,47.416667,FALSE
0,0.25,129,24.4,FALSE
315,0.884444,1119,41.692308,FALSE
36,2,28,2.111111,FALSE
0,0.333333,240,58,FALSE
0,0.833333,62,14,FALSE
508,0.7375,2306,34.169231,FALSE
1,0.553571,477,30.533333,FALSE
444,0.719298,2278,34.296875,FALSE
354,0.88172,657,19.25,FALSE
1,2,11,4.5,FALSE
0,0.583333,536,58.222222,FALSE
0,2,4,3,FALSE
0,0.238095,152,5.863636,FALSE
0,0.625,153,20.285714,FALSE
0,2,12,9,FALSE
300,1.041667,28,0,FALSE
0,2,5,4,FALSE
1,2,137,67.5,FALSE
3,2,131,42.666667,FALSE
0,2,1,0,FALSE
3,2,37,11.333333,FALSE
0,0.4,201,32.166667,FALSE
241,0.733333,1095,34.16129,FALSE
10,2,85,16,FALSE
54,0.454545,139,10.5,FALSE
4,0.571429,75,8.125,FALSE
0,2,11,7,FALSE
1,2,13,5.5,FALSE
17,0.777778,106,9.1,FALSE
3,2,23,6.666667,FALSE
5,0.8,47,6,FALSE
0,0.45,416,67.666667,FALSE
10,0.714286,180,21,FALSE
315,0.884444,1119,41.692308,FALSE
3,2,18,5,FALSE
335,0.667917,877,19.571429,FALSE
0,0,143,19.285714,FALSE
3,2,23,6.666667,FALSE
1,2,13,5.5,FALSE
15,0.333333,282,39.142857,FALSE
10,2,74,13.8,FALSE
0,0.333333,836,68.416667,FALSE
0,2,16,12,FALSE
0,0.083333,524,129,FALSE
22,0.75,214,22.444444,FALSE
0,0,51,15.666667,FALSE
0,2,5,4,FALSE
0,2,1,0,FALSE
231,2,22,0,FALSE
6,1,30,6,FALSE
0,0.809524,255,29.75,FALSE
3,2,59,18.666667,FALSE
0,0.730769,163,10.357143,FALSE
64,0.981818,586,47.416667,FALSE
0,0.25,32,5.2,FALSE
3,2,176,57.666667,FALSE
4,0.571429,75,8.125,FALSE
76,0.8,736,44.6875,FALSE
1,1.423077,3769,1251,FALSE
0,2,62,60,FALSE
49,0.833333,139,7.866667,FALSE
0,0.543478,486,19.083333,FALSE
819,0.95393,465,9.857143,FALSE
0,2,1,0,FALSE
21,1.166667,389,54.428571,FALSE
1,2,65,31.5,FALSE
4,1.095238,357,86.5,FALSE
0,0.5,498,22.47619,FALSE
0,2,16,12,FALSE
91,2,14,0,FALSE
171,2,19,0,FALSE
0,0.333333,40,8.75,FALSE
1,0.75,499,69.714286,FALSE
3,2,281,45.833333,FALSE
508,0.7375,2306,34.169231,FALSE
27,0.666667,290,19.5,FALSE
6,2,81,19.25,FALSE
0,2,1,0,FALSE
36,2,82,8.111111,FALSE
0,0.45,286,24.636364,FALSE
3,2,24,7,FALSE
36,2,82,8.111111,FALSE
27,0.844444,79,6.4,FALSE
0,0.333333,240,58,FALSE
10,2,5,0,FALSE
190,0.936455,912,36.458333,FALSE
3,2,22,6.333333,FALSE
0,0.25,129,24.6,FALSE
6,2,64,15,FALSE
36,2,82,8.111111,FALSE
1,2,10,0,FALSE
4,0.666667,29,5.75,FALSE
3,2,62,19.666667,FALSE
1,1.3,875,289,FALSE
3,2,10,2.333333,FALSE
0,0.5,118,15.571429,FALSE
45,1.111111,11,0,FALSE
10,2,186,36.2,FALSE
54,0.454545,139,10.5,FALSE
1,0.5,499,165,FALSE
388,0.895703,2321,46.291667,FALSE
0,2,1,0,FALSE
6,2,81,19.25,FALSE
1,2,13,5.5,FALSE
0,0,65,8.142857,FALSE
45,1.111111,11,0,FALSE
0,0.657143,183,21.25,FALSE
0,0.817582,914,24.027778,FALSE
0,2,4,3,FALSE
337,0.894661,1704,48.5,FALSE
0,0,62,19.333333,FALSE
0,2,12,9,FALSE
37,0.916667,141,10.727273,FALSE
0,2,16,12,FALSE
114,0.846429,394,12.241379,FALSE
21,2,7,0,FALSE
0,0.285714,253,30.375,FALSE
0,2,1,0,FALSE
0,2,1,0,FALSE
0,0.166667,76,17.5,FALSE
4,2,63,14.75,FALSE
0,0,51,15.666667,FALSE
0,0.5,30,4.6,FALSE
0,0.62963,99,8.6,FALSE
0,2,10,9,FALSE
3,2,50,15.666667,FALSE
0,2,111,88,FALSE
1,2,34,16,FALSE
0,0.636364,179,41,FALSE
1,2,27,12.5,FALSE
0,0.125,212,22.444444,FALSE
6,2,7,0.75,FALSE
36,2,9,0,FALSE
1,0.5,37,11,FALSE
4,0.666667,26,5.25,FALSE
666,2,37,0,FALSE
0,2,1,0,FALSE
0,0.62963,99,8.6,FALSE
0,0.840643,598,9.103448,FALSE
0,0.214286,105,11.875,FALSE
0,0,191,61.333333,FALSE
10,2,39,6.8,FALSE
62,0.757813,276,14.764706,FALSE
15,0.333333,282,39.142857,FALSE
0,0,41,7,FALSE
5,0.8,47,6,FALSE
0,2,0,0,FALSE
21,1,30,3,FALSE
3,2,25,7.333333,FALSE
89,1.030769,805,55.785714,FALSE
4,0.571429,75,8.125,FALSE
1,1.423077,3769,1251,FALSE
1,0.5,595,197,FALSE
3,1,183,58.666667,FALSE
64,0.981818,586,47.416667,FALSE
0,2,10,9,FALSE
1,1.3,875,289,FALSE
3,2,30,9,FALSE
221,0.964286,385,16.318182,FALSE
79,1.030769,805,55.785714,FALSE
4,2,63,14.75,FALSE
1,2,34,16,FALSE
21,1,30,3,FALSE
0,2,1,0,FALSE
6,2,4,0,FALSE
0,0.444444,146,34.75,FALSE
8,0.541667,257,18.615385,FALSE
0,0.5,101,10,FALSE
71,0.706349,827,36.045455,FALSE
0,0.25,129,24.4,FALSE
0,0.666667,121,10.7,FALSE
0,2,1,0,FALSE
3,2,25,7.333333,FALSE
0,0.45,286,24.636364,FALSE
1,2,17,0,FALSE
3,2,22,6.333333,FALSE
0,0.392857,357,22.666667,FALSE
0,0.361111,160,11.076923,FALSE
666,1.027778,51,0,FALSE
0,0.814815,242,32.285714,FALSE
0,2,0,0,FALSE
6,2,64,15,FALSE
1,0.5,1014,336.666667,FALSE
1,2,39,18.5,FALSE
4,0.571429,75,8.125,FALSE
3,2,3,0,FALSE
53,0.9,90,7.090909,FALSE
3,2,24,7,FALSE
36,2,82,8.111111,FALSE
5,0.6,289,46.833333,FALSE
0,0.472222,182,16.8,FALSE
13,0.9,104,16,FALSE
0,0.633333,360,31.181818,FALSE
666,2,37,0,FALSE
0,0.076923,174,11.357143,FALSE
3,2,30,9,FALSE
2,0.333333,475,117.25,FALSE
0,2,0,0,FALSE
64,0.854167,107,6.923077,FALSE
4,0.25,126,23.8,FALSE
0,2,11,7,FALSE
0,0.45,286,24.636364,FALSE
1,2,23,10.5,FALSE
1,2,9,3.5,FALSE
3,2,24,7,FALSE
0,0.111111,78,6.7,FALSE
0,0.333333,44,9.75,FALSE
0,0.447368,186,8.2,FALSE
53,0.9,90,7.090909,FALSE
0,0,86,16,FALSE
0,0.25,129,24.4,FALSE
0,1.211538,391,69.4,FALSE
0,0.333333,213,34,FALSE
1,0.518519,302,28.9,FALSE
3,2,10,2.333333,FALSE
1,1.3,875,289,FALSE
0,0.65,330,64,FALSE
3,2,107,34.666667,FALSE
3,2,3,0,FALSE
6,2,92,22,FALSE
0,2,4,0,FALSE
3,2,54,17,FALSE
71,0.706349,827,36.045455,FALSE
3,2,62,19.666667,FALSE
0,2,36,28,FALSE
91,2,14,0,FALSE
0,2,0,0,FALSE
6,2,43,9.75,FALSE
0,0.833333,62,14,FALSE
4,0.571429,75,8.125,FALSE
4,0.484848,148,11.083333,FALSE
214,0.891667,494,18.36,FALSE
1,2,2,0,FALSE
0,0.62963,362,34.6,FALSE
0,2,6,5,FALSE
814,2,161,2.926829,FALSE
0,0.25,432,60.142857,FALSE
10,2,74,13.8,FALSE
0,2,0,0,FALSE
6,2,153,37.25,FALSE
0,2,0,0,FALSE
526,0.998047,300,7.606061,FALSE
4,0.5,233,45.4,FALSE
2,0.333333,97,22.75,FALSE
0,0.166667,246,80,FALSE
49,0.833333,139,7.866667,FALSE
2,0.333333,475,117.25,FALSE
0,0.285714,119,13.75,FALSE
221,0.964286,385,16.318182,FALSE
526,0.998047,300,7.606061,FALSE
300,0.879252,782,25.241379,FALSE
0,2,1,0,FALSE
0,0,62,19.333333,FALSE
1,2,34,16,FALSE
0,0.62963,362,34.6,FALSE
444,0.719298,2278,34.296875,FALSE
335,0.667917,877,19.571429,FALSE
114,0.846429,394,12.241379,FALSE
587,0.991349,339,8.2,FALSE
241,0.733333,1095,34.16129,FALSE
1,2,9,3.5,FALSE
101,0.821429,280,17.533333,FALSE
0,0,65,8.142857,FALSE
0,0.62963,362,34.6,FALSE
0,0.814815,242,32.285714,FALSE
0,2,4,3,FALSE
0,0.166667,246,80,FALSE
0,2,4,0,FALSE
0,2,4,3,FALSE
0,0.583333,536,58.222222,FALSE
1,0.5,37,11,FALSE
0,0,22,6,FALSE
1,2,7,2.5,FALSE
0,0.166667,76,17.5,FALSE
37,0.777778,64,5,FALSE
1,2,65,31.5,FALSE
3,2,25,7.333333,FALSE
0,0,85,9.5,FALSE
1,2,13,5.5,FALSE
0,0.809524,255,29.75,FALSE
27,0.666667,290,19.5,FALSE
0,0.25,149,28.4,FALSE
516,0.929143,831,21.388889,FALSE
91,2,14,0,FALSE
3,2,62,19.666667,FALSE
903,1.02381,51,0,FALSE
0,0.5,30,4.6,FALSE
1,0.553571,477,30.533333,FALSE
0,0.5,106,10.555556,FALSE
91,0.686275,271,13.888889,FALSE
0,0.681818,365,28.583333,FALSE
0,2,4,3,FALSE
0,0,108,34.333333,FALSE
6,0.375,123,12.555556,FALSE
1,2,13,5.5,FALSE
0,0.583333,214,29.285714,FALSE
1,2,34,16,FALSE
1,1.3,875,289,FALSE
1,1,38,16,FALSE
0,0.681818,365,28.583333,FALSE
1,2,34,16,FALSE
0,0.083333,369,27.307692,FALSE
42,0.625,345,25.384615,FALSE
1,2,13,5.5,FALSE
8,0.716667,528,38.846154,FALSE
0,2,6,5,FALSE
36,2,82,8.111111,FALSE
112,0.777778,509,30.625,FALSE
3,2,24,7,FALSE
6,2,121,29.25,FALSE
0,0.25,432,60.142857,FALSE
0,1.269231,80,12.5,FALSE
0,0.333333,149,36,FALSE
3,2,30,9,FALSE
0,2,1,0,FALSE
0,0.5,118,15.571429,FALSE
819,0.95393,465,9.857143,FALSE
0,0.25,72,13.2,FALSE
0,0.883142,1077,100.9,FALSE
36,2,85,8.444444,FALSE
0,2,1,0,FALSE
6,2,81,19.25,FALSE
3,2,8,1.666667,FALSE
0,0,37,8,FALSE
0,0,191,61.333333,FALSE
1,2,30,14,FALSE
1,2,44,21,FALSE
0,2,10,3,FALSE
1,0.5,26,7.333333,FALSE
3,2,107,34.666667,FALSE
3,2,24,7,FALSE
0,0.269231,332,22.571429,FALSE
0,0.333333,23,4.5,FALSE
64,0.981818,586,47.416667,FALSE
0,0.5625,65,18,FALSE
6,2,43,9.75,FALSE
4,0.666667,26,5.25,FALSE
0,0.2,88,6.909091,FALSE
101,0.821429,280,17.533333,FALSE
4474,0.941667,2010,19.463918,FALSE
1,2,145,71.5,FALSE
6,2,64,15,FALSE
0,0,35,15.5,FALSE
0,2,10,3,FALSE
1,1.423077,3769,1251,FALSE
5,0.555556,65,5.3,FALSE
13,0.9,104,16,FALSE
0,0.2,88,6.909091,FALSE
0,0,85,9.5,FALSE
211,0.656566,1600,45.794118,FALSE
0,0.333333,44,9.75,FALSE
0,0.384615,165,10.571429,FALSE
21,1,30,3,FALSE
0,2,1,0,FALSE
1,1.3,875,289,FALSE
1,2,137,67.5,FALSE
0,0.238095,152,5.863636,FALSE
0,2,8,3,FALSE
1,2,13,5.5,FALSE
