@relation propA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z23.75809935-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ca numeric
@attribute ce numeric
@attribute loc numeric
@attribute dam numeric
@attribute mfa numeric
@attribute cam numeric
@attribute amc numeric
@attribute max_cc numeric
@attribute avg_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
20,21,0,20,72,0,0.857143,0.44,10.5,1,0.6667,FALSE
6,11,0,6,27,0,0,0.777778,8,1,0.6667,FALSE
17,35,1,16,145,0,0.977273,0.555556,34.75,1,0.5,FALSE
5,14,0,5,63,0,0.923077,1,30,2,1,FALSE
2,33,1,1,220,0.764706,0.302326,0.354839,5.34375,1,0.9375,FALSE
0,0,0,0,8,0,0,0,0,0,0,FALSE
8,20,1,7,79,0.75,0,0.444444,17.75,3,1,FALSE
14,10,0,14,37,0,0.857143,0.625,17.5,2,1,FALSE
4,17,0,4,47,0.5,0,0.5,14,2,0.6667,FALSE
16,50,2,14,420,0.5,0,0.25,82.6,16,3.6,FALSE
14,29,1,13,93,0,0.970297,0.4375,22.25,4,1.5,FALSE
7,7,0,7,18,0,0.882353,0.4,2.6,1,0.8,FALSE
22,20,0,22,76,0,0.88,0.666667,13.8,1,0.6,FALSE
3,8,1,2,39,0,0,0.75,18.5,3,1.5,FALSE
30,53,3,28,198,0.5,0.910891,0.242857,16.454545,3,1.2727,FALSE
4,14,1,3,34,0,0.811321,0.272727,2.090909,1,0.9091,FALSE
49,59,35,15,477,0.8,0,0.294118,24.944444,5,1.5556,FALSE
19,29,2,17,149,0,0.966292,0.666667,28.4,1,0.6,FALSE
32,48,0,32,248,0,0.875,0.625,123,13,6.5,FALSE
17,30,2,15,181,0.4,0.5,0.5,43,4,1.25,FALSE
77,158,2,77,1891,0.086957,0.895833,0.269231,265.857143,40,12.4286,FALSE
22,26,0,22,97,0,0.884615,0.666667,17.8,1,0.6,FALSE
25,52,1,24,218,0,0.875,0.625,107,9,4.5,FALSE
67,4,59,8,19,0,0.818182,0.6,3.333333,1,0.6667,FALSE
3,0,3,0,5,0,0,0,0,0,0,FALSE
5,10,1,4,34,0,1,1,33,0,0,FALSE
12,13,0,12,48,0,0.857143,0.625,23,3,1.5,FALSE
0,0,0,0,6,0,0,0,0,0,0,FALSE
12,12,0,12,42,0,0.875,0.666667,7,1,0.6,FALSE
12,15,0,12,70,0,0.857143,0.625,34,5,2.5,FALSE
13,50,1,12,214,0.333333,0.875,0.5,25.375,2,1,FALSE
10,23,0,10,87,0,0.875,0.666667,42.5,4,2,FALSE
2,3,1,1,7,0,0.909091,1,2.5,1,0.5,FALSE
1,8,0,1,58,1,0.666667,1,18,4,2.3333,FALSE
23,8,21,2,25,1,1,0.75,5,0,0,FALSE
16,22,0,16,63,0,0,0.666667,30.5,3,1.5,FALSE
18,19,5,13,101,0,0.961538,0.666667,23.5,1,0.5,FALSE
10,18,1,9,87,0,0.978261,0.555556,20,1,0.5,FALSE
8,3,0,8,51,1,0.928571,0.75,21,8,4,FALSE
2,3,0,2,16,0,0,0,11,0,0,FALSE
9,12,0,9,50,1,0,0.666667,23.5,4,2,FALSE
0,5,0,0,20,0,0,0,12,0,0,FALSE
9,33,0,9,118,1,0.727273,0.5,22,4,1.2,FALSE
19,34,2,17,151,0,0.968421,0.666667,28.6,1,0.6,FALSE
7,3,5,2,3,0,0,0.777778,0,1,1,FALSE
10,12,0,10,51,1,0,1,20,0,0,FALSE
7,8,0,7,30,0,0.857143,0.666667,14,2,1,FALSE
4,3,0,4,7,0,0.8,0.666667,2.5,1,0.5,FALSE
0,0,0,0,4,0,0,0,0,0,0,FALSE
1,28,1,0,192,1,0,0.490196,9.882353,9,1.4118,FALSE
4,2,0,4,2,0,0,0.75,0,1,1,FALSE
15,27,1,14,144,0,0.871795,0.611111,19,2,0.8571,FALSE
2,5,0,2,12,0,0.888889,0.666667,2.666667,1,0.6667,FALSE
12,20,1,11,69,0,0.833333,0.533333,10,1,0.6667,FALSE
0,5,0,0,18,0,0,0,12,0,0,TRUE
34,88,0,34,509,0.2,0,0.333333,41,7,2.1667,TRUE
9,27,0,9,199,1,0.866667,0.371429,23,5,2.375,TRUE
18,26,0,18,122,0,0.5,0.52381,39,1,0.6667,TRUE
26,37,0,26,201,0,0.777778,0.444444,66,8,5,TRUE
12,30,1,11,130,0,0.842105,0.392857,31.25,3,1.5,TRUE
23,42,14,9,2079,0.285714,0,0.361111,157.307692,73,6.7692,TRUE
5,26,0,5,130,0,0.333333,0.666667,42.333333,1,0.6667,TRUE
7,20,2,5,101,0.6,0.894737,0.333333,12.714286,2,0.7143,TRUE
21,24,0,21,91,0,0.8,0.666667,43.5,1,0.5,TRUE
11,18,0,11,68,0,0.875,0.666667,33,5,2.5,TRUE
13,48,1,13,281,0,0.842105,0.5,69,9,4,TRUE
