@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,0,0,0,1,1,0,1,FALSE
2,0,11,1,1,6,126,1,2,FALSE
1,0,4,1,1,3,31,0,1,FALSE
5,0,2,0,1,2,22,0,1,FALSE
5,0,4,0,2,2,25,0,1,FALSE
4,0,8,10,3,5,28,1,1,FALSE
2,0,14,0,9,5,41,1,1,FALSE
3,0,5,1,1,1,9,1,1,FALSE
1,0,24,459,11,31,165,0,1,FALSE
1,0,4,46,0,11,73,0,1,FALSE
1,0,13,26,2,6,162,0,3,FALSE
1,0,43,0,42,0,0,0,0,FALSE
3,0,5,16,1,8,66,2,4,FALSE
2,1,13,78,1,10,188,1,3,FALSE
1,0,0,15,0,6,53,0,2,FALSE
2,0,10,178,4,16,114,3,1,FALSE
1,0,5,1,2,3,31,0,1,FALSE
1,1,10,0,5,24,236,0,2,FALSE
1,0,6,1,0,2,23,0,1,FALSE
4,0,10,5,1,3,128,1,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
2,0,13,6,8,4,25,1,1,FALSE
1,0,4,0,2,2,33,0,2,FALSE
3,0,9,38,1,8,260,3,3,FALSE
1,0,4,7,3,6,73,0,3,FALSE
1,0,11,21,4,3,167,0,3,FALSE
0,0,5,3,2,3,65,0,4,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,0,12,5,1,2,359,0,13,FALSE
1,0,2,3,2,3,3,0,1,FALSE
3,0,8,3,1,4,151,1,1,FALSE
4,0,6,10,1,5,28,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,0,0,0,0,1,1,0,1,FALSE
2,0,3,0,3,7,66,0,2,FALSE
2,3,6,3,3,2,47,0,1,FALSE
3,0,8,16,3,7,108,3,1,FALSE
1,0,4,24,0,5,125,0,2,FALSE
2,0,7,26,0,1,415,1,8,FALSE
1,0,5,0,1,4,85,0,1,FALSE
2,0,5,7,1,2,59,1,2,FALSE
1,0,7,1,1,2,62,0,3,FALSE
2,0,5,28,1,5,103,2,2,FALSE
3,0,18,1,1,2,136,0,1,FALSE
4,0,5,0,5,2,20,0,1,FALSE
3,0,4,0,0,10,114,0,1,FALSE
4,0,3,1,2,2,12,0,0,FALSE
1,0,2,4,0,4,25,0,1,FALSE
1,0,10,73,0,10,192,0,2,FALSE
3,0,7,1,0,1,42,2,1,FALSE
2,2,30,436,13,31,327,1,3,FALSE
1,0,0,0,0,0,9,0,0,FALSE
1,0,16,3,11,3,47,0,5,FALSE
3,0,2,1,1,3,15,0,1,FALSE
1,0,9,11,3,7,61,0,1,FALSE
1,0,3,188,0,20,168,0,2,FALSE
1,0,0,3,0,3,57,0,1,FALSE
1,0,9,576,1,37,758,0,7,FALSE
2,14,27,3,23,7,81,1,1,FALSE
3,0,7,9,3,4,68,4,2,FALSE
1,0,16,9,6,3,297,0,7,FALSE
1,0,3,1,1,1,14,0,1,FALSE
1,0,3,1,3,2,7,0,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
4,0,1,0,1,3,37,0,2,FALSE
1,0,5,33,0,5,235,0,4,FALSE
2,0,11,1,1,6,126,1,2,FALSE
1,0,22,247,11,23,118,0,1,FALSE
1,0,2,1,2,2,2,0,1,FALSE
2,0,10,132,3,14,596,1,8,FALSE
0,2,5,6,2,1,93,0,4,FALSE
1,0,5,21,0,6,44,0,1,FALSE
1,0,11,105,10,14,214,0,4,TRUE
1,0,7,28,0,4,237,0,11,TRUE
1,0,17,864,8,38,523,0,4,TRUE
1,0,4,55,1,10,86,0,1,TRUE
1,0,9,43,1,9,103,0,4,TRUE
2,0,9,0,1,3,84,1,1,TRUE
4,0,9,73,1,13,236,15,6,TRUE
3,0,7,0,1,5,84,1,1,TRUE
1,0,3,0,2,1,1,0,1,TRUE
3,0,9,26,1,9,214,1,8,TRUE
2,0,2,0,1,1,5,0,0,TRUE
2,0,20,438,3,32,273,0,2,TRUE
2,0,3,6,1,4,14,4,1,TRUE
2,0,1,3,0,3,12,2,1,TRUE
2,0,16,218,3,20,275,4,4,TRUE
2,0,21,916,8,38,461,1,5,TRUE
1,0,3,0,1,2,12,0,1,TRUE
1,0,0,45,0,9,81,0,2,TRUE
1,4,4,1,4,3,14,0,1,TRUE
