@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,3,1,2,2,2,0,1,FALSE
1,0,12,1,8,1,23,0,1,FALSE
2,0,3,1,0,2,14,0,1,FALSE
3,0,1,0,0,1,4,0,0,FALSE
1,0,13,131,9,16,144,0,2,FALSE
1,0,3,1,1,1,14,0,1,FALSE
1,2,11,30,2,4,195,0,10,FALSE
2,0,3,4,2,2,111,1,1,FALSE
1,0,11,1,11,2,2,0,1,FALSE
3,0,9,100,2,11,180,1,3,FALSE
2,0,1,0,0,1,7,0,0,FALSE
3,0,6,1,0,1,39,2,1,FALSE
1,1,10,0,5,24,236,0,2,FALSE
3,0,4,6,1,3,62,1,1,FALSE
1,0,4,28,0,8,40,0,1,FALSE
3,4,10,79,4,11,146,1,1,FALSE
1,2,8,3,2,2,96,0,3,FALSE
3,0,11,0,1,3,126,0,4,FALSE
5,0,10,27,1,10,274,1,3,FALSE
1,0,4,3,0,3,12,0,1,FALSE
2,0,14,0,8,6,69,1,2,FALSE
1,0,5,33,0,5,235,0,4,FALSE
2,0,10,17,2,4,61,1,1,FALSE
1,0,5,55,2,10,86,0,1,FALSE
5,0,5,0,2,3,21,0,1,FALSE
1,0,11,157,10,22,241,0,3,FALSE
1,1,22,2897,4,77,935,0,26,FALSE
1,0,3,1,3,2,17,0,2,FALSE
2,0,4,0,3,9,122,0,4,FALSE
1,0,1,3,0,2,221,0,1,FALSE
5,0,3,0,2,2,21,0,1,FALSE
3,0,4,1,0,1,17,1,1,FALSE
3,0,6,4,1,4,47,0,1,FALSE
3,0,8,19,2,5,59,1,2,FALSE
5,0,11,94,2,13,146,1,2,FALSE
2,17,22,1,17,5,33,1,1,FALSE
2,1,15,28,3,11,120,0,1,FALSE
1,0,13,26,2,6,162,0,3,FALSE
1,0,9,21,3,7,35,0,1,FALSE
0,0,20,7,2,3,323,0,4,FALSE
1,0,7,6,6,4,4,0,1,FALSE
2,0,14,89,3,15,103,2,2,FALSE
1,0,3,1,1,2,10,0,1,FALSE
2,0,7,0,1,5,153,1,4,FALSE
1,0,4,41,2,8,217,0,1,FALSE
3,0,5,16,1,8,66,2,4,FALSE
1,2,4,11,2,7,37,0,1,FALSE
3,0,9,0,1,4,42,1,1,FALSE
0,0,16,0,1,2,154,0,6,FALSE
1,0,6,6,5,4,5,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,13,4,1,2,129,0,3,FALSE
3,0,16,43,5,5,229,0,5,FALSE
1,0,0,0,0,1,4,0,0,FALSE
1,0,4,1,1,3,47,0,2,FALSE
2,0,6,3,1,6,58,0,2,FALSE
2,4,15,73,11,9,159,3,3,FALSE
2,0,7,2,3,3,112,0,1,FALSE
3,0,7,4,1,4,57,0,1,FALSE
1,0,12,0,11,1,1,0,1,FALSE
3,0,4,3,0,2,24,2,1,FALSE
1,0,9,25,0,10,71,0,1,FALSE
1,0,5,729,2,38,611,0,2,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,1,95,1,12,106,0,1,FALSE
1,0,6,3,2,2,23,0,1,FALSE
2,0,25,362,3,24,323,2,2,FALSE
1,0,9,21,6,4,161,0,6,FALSE
2,0,1,3,0,3,12,2,1,FALSE
2,0,4,4,3,2,56,1,1,FALSE
1,0,6,10,1,8,185,0,4,FALSE
1,7,11,24,7,5,118,0,2,FALSE
1,0,5,0,1,3,54,0,2,FALSE
3,0,13,43,0,6,116,2,2,TRUE
1,0,7,28,0,4,237,0,11,TRUE
5,0,1,0,0,3,47,0,2,TRUE
1,0,24,78,15,12,218,0,2,TRUE
1,0,7,1116,2,47,729,0,2,TRUE
1,0,0,45,0,9,81,0,2,TRUE
1,0,2,3,2,2,91,0,7,TRUE
1,0,23,48,1,5,614,0,8,TRUE
1,0,9,112,5,14,273,0,1,TRUE
1,0,11,45,1,9,52,0,1,TRUE
3,0,4,35,1,10,62,5,1,TRUE
2,0,7,0,3,15,315,1,3,TRUE
2,0,4,31,1,14,140,4,1,TRUE
1,0,9,1,4,3,26,0,1,TRUE
1,0,6,76,3,11,180,0,1,TRUE
2,0,7,0,1,5,153,1,4,TRUE
1,0,3,27,1,10,69,0,1,TRUE
2,0,5,16,2,8,96,0,3,TRUE
1,0,22,0,19,1,1,0,1,TRUE
