@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,0,0,0,0,0,0,0,FALSE
2,0,11,26,2,3,164,0,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,32,296,14,25,202,0,1,FALSE
1,0,15,0,3,2,378,0,5,FALSE
3,0,4,10,1,2,25,2,1,FALSE
1,1,14,45,4,12,169,0,3,FALSE
1,0,0,0,0,0,0,0,0,FALSE
3,0,10,0,2,2,88,1,1,FALSE
1,4,5,9,5,5,23,0,1,FALSE
3,0,8,0,2,2,44,0,2,FALSE
1,1,13,59,3,5,189,0,4,FALSE
1,3,31,1214,6,45,737,0,7,FALSE
2,0,12,5,2,3,70,1,1,FALSE
1,0,6,298,4,28,271,0,9,FALSE
1,0,17,6,11,4,53,0,5,FALSE
1,0,3,0,3,1,1,0,1,FALSE
5,1,8,37,4,11,117,4,3,FALSE
1,0,6,1,6,2,2,0,1,FALSE
1,0,5,0,4,1,1,0,1,FALSE
2,0,12,12,5,13,97,0,3,FALSE
3,2,2,6,2,4,20,0,0,FALSE
3,0,4,35,1,10,62,5,1,FALSE
1,0,26,153,12,18,126,0,1,FALSE
2,0,14,0,8,6,69,1,2,FALSE
3,0,11,44,1,8,124,1,3,FALSE
1,0,6,4,1,4,23,0,1,FALSE
3,2,8,37,2,4,122,1,1,FALSE
1,0,4,1,0,2,10,0,1,FALSE
2,0,1,0,0,1,6,0,0,FALSE
1,0,0,3,0,3,57,0,1,FALSE
1,0,9,815,4,35,792,0,1,FALSE
3,0,9,59,1,9,250,4,3,FALSE
3,0,7,0,1,2,56,1,1,FALSE
3,0,8,36,1,11,158,7,4,FALSE
0,0,16,0,1,2,154,0,6,FALSE
5,0,1,0,0,3,33,0,1,FALSE
2,6,11,7,6,5,49,0,2,FALSE
2,0,12,148,2,18,214,1,1,FALSE
1,0,6,10,3,4,54,0,2,FALSE
1,0,19,30,1,7,479,0,17,FALSE
2,0,4,0,0,4,80,1,3,FALSE
3,0,9,2,2,2,33,0,1,FALSE
4,0,8,26,3,8,43,1,1,FALSE
2,0,8,114,4,12,90,3,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
2,0,13,85,3,14,141,1,3,FALSE
1,0,3,30,1,8,79,0,1,FALSE
1,0,2,190,1,20,50,0,1,FALSE
2,0,25,362,3,24,323,2,2,FALSE
1,0,3,0,2,1,1,0,1,FALSE
1,0,2,8,0,5,57,0,2,FALSE
3,1,6,0,2,6,46,1,1,FALSE
1,0,6,36,0,8,51,0,1,FALSE
2,0,5,7,1,2,59,1,2,FALSE
2,16,26,37,18,7,115,1,2,FALSE
2,0,11,17,6,6,90,0,2,FALSE
1,0,8,1,6,2,2,0,1,FALSE
3,0,1,4,0,3,16,1,1,FALSE
4,0,3,0,0,1,13,0,0,FALSE
1,0,3,1,1,2,7,0,1,FALSE
2,0,4,7,0,4,71,1,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
0,0,5,0,3,1,9,0,0,FALSE
1,0,4,0,1,3,27,0,1,FALSE
3,0,12,0,1,2,227,1,3,FALSE
2,0,1,0,1,7,83,0,1,FALSE
0,0,12,21,0,9,80,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,7,8,1,5,44,0,1,FALSE
1,0,17,1,15,2,2,0,1,FALSE
2,4,12,34,5,8,172,0,3,FALSE
1,0,1,0,1,8,190,0,4,FALSE
5,0,1,0,0,3,33,0,1,TRUE
4,0,18,291,3,24,303,3,2,TRUE
2,0,7,0,3,1,12,0,0,TRUE
1,25,26,8,25,6,94,0,1,TRUE
3,0,9,14,1,5,295,0,5,TRUE
3,0,8,26,1,13,161,2,5,TRUE
2,0,1,3,0,3,12,2,1,TRUE
1,0,6,76,3,11,180,0,1,TRUE
2,0,6,62,1,15,190,4,2,TRUE
2,0,5,3,2,3,10,0,1,TRUE
1,31,35,49,33,7,200,0,3,TRUE
1,0,23,48,1,5,614,0,8,TRUE
1,11,23,687,13,31,405,0,4,TRUE
1,3,6,0,3,2,34,0,2,TRUE
4,0,6,3,3,3,12,2,1,TRUE
1,0,4,91,0,13,105,0,2,TRUE
1,0,66,78,66,13,13,0,1,TRUE
1,0,5,0,4,1,1,0,1,TRUE
1,0,22,0,19,1,1,0,1,TRUE
