@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,0,3,1,3,2,17,0,2,FALSE
1,0,3,1,1,1,14,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,4,1,1,3,47,0,2,FALSE
1,0,43,0,42,0,0,0,0,FALSE
5,0,4,0,1,2,22,0,1,FALSE
1,0,20,7,3,5,256,0,5,FALSE
1,0,2,1,1,2,2,0,1,FALSE
2,0,12,12,5,13,97,0,3,FALSE
4,0,13,0,1,3,310,1,1,FALSE
1,0,8,22,1,5,126,0,3,FALSE
1,0,2,1,2,2,2,0,1,FALSE
3,0,7,0,2,2,27,0,1,FALSE
1,0,4,1,2,6,50,0,2,FALSE
1,0,5,0,4,1,1,0,1,FALSE
3,0,4,0,1,3,28,1,1,FALSE
2,0,4,3,1,1,77,1,1,FALSE
1,0,13,1436,0,45,634,0,6,FALSE
2,0,3,0,1,3,45,1,1,FALSE
2,0,3,1,1,2,34,1,1,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,7,11,24,7,5,118,0,2,FALSE
1,0,1,0,0,1,1,0,1,FALSE
4,0,11,45,3,8,101,0,1,FALSE
1,0,4,0,2,5,43,0,1,FALSE
1,0,9,2,3,3,52,0,1,FALSE
3,0,6,3,0,2,21,0,1,FALSE
2,2,7,15,2,4,44,0,3,FALSE
3,0,10,0,1,2,134,1,2,FALSE
5,0,2,0,1,1,14,0,0,FALSE
1,0,2,0,1,0,0,0,0,FALSE
1,0,4,0,2,2,33,0,2,FALSE
0,0,4,1,0,2,18,0,1,FALSE
1,0,0,3,0,3,12,0,1,FALSE
1,0,6,3,5,3,3,0,1,FALSE
1,0,3,0,1,3,31,0,1,FALSE
0,0,10,1,1,2,66,0,1,FALSE
1,0,4,24,0,5,125,0,2,FALSE
1,0,3,9,1,7,59,0,1,FALSE
3,0,5,16,1,7,75,2,1,FALSE
1,0,16,85,3,13,258,0,5,FALSE
4,0,5,23,1,8,121,2,3,FALSE
3,2,8,79,2,11,146,1,1,FALSE
3,0,13,13,1,4,76,1,1,FALSE
1,0,20,178,9,13,587,0,9,FALSE
3,0,10,25,3,7,165,3,3,FALSE
1,0,1,0,1,0,0,0,0,FALSE
0,0,25,102,4,9,229,0,3,FALSE
4,2,3,0,3,1,7,0,0,FALSE
4,0,15,15,4,5,69,0,1,FALSE
3,0,3,0,1,2,16,1,1,FALSE
1,0,1,6,1,3,87,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
6,0,2,0,1,2,25,0,1,FALSE
6,0,3,7,1,5,80,0,3,FALSE
3,0,5,71,1,13,113,6,2,FALSE
1,3,11,14,10,7,56,0,1,FALSE
3,10,19,30,12,10,114,3,2,FALSE
2,0,6,0,2,2,14,0,1,FALSE
3,0,4,1,0,1,9,1,1,FALSE
1,0,5,1,4,2,2,0,1,FALSE
0,2,17,39,2,2,221,0,2,FALSE
1,0,11,36,6,9,9,0,1,FALSE
5,0,4,0,2,2,23,0,1,FALSE
1,0,3,0,0,4,34,0,2,FALSE
2,0,14,28,3,7,66,1,1,FALSE
1,0,3,0,0,22,199,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
3,0,14,93,1,8,217,3,2,FALSE
4,0,7,0,4,1,30,1,2,FALSE
1,0,2,1,2,2,2,0,1,FALSE
2,0,3,4,2,2,111,1,1,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,10,1,6,1,23,0,1,TRUE
5,0,5,6,3,3,67,0,2,TRUE
1,1,16,437,1,28,251,0,2,TRUE
3,0,4,30,1,9,50,5,1,TRUE
2,0,10,0,1,3,224,1,2,TRUE
4,0,14,151,3,11,603,1,15,TRUE
3,2,5,3,3,2,17,1,1,TRUE
1,0,23,48,1,5,614,0,8,TRUE
2,0,9,0,1,3,84,1,1,TRUE
3,0,5,6,1,4,25,2,1,TRUE
3,0,3,1,0,2,11,0,0,TRUE
3,0,8,2,1,3,122,0,3,TRUE
1,0,8,2,1,2,131,0,3,TRUE
1,1,15,46,7,16,444,0,8,TRUE
2,0,1,3,0,3,12,2,1,TRUE
3,0,13,43,0,6,116,2,2,TRUE
1,0,3,0,1,2,12,0,1,TRUE
4,0,18,291,3,24,303,3,2,TRUE
2,0,8,28,1,1,394,1,7,TRUE
