@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
11,29,43,9,0.85,156,0.5,0.418182,6,13,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
10,18,45,8,1.111111,87,0,0.525,6,7.6,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
9,12,24,9,0.9375,48,0.75,0.416667,2,3.888889,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
96,117,3214,93,0.981195,1478,0.483146,0.313684,6,13.46875,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
8,29,28,8,2,166,0,0.458333,0,19.75,TRUE
5,7,4,5,0.5,29,1,0.6,0,4.6,TRUE
21,44,0,20,0.976667,153,0.133333,0.253968,0,5.571429,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
30,104,87,22,0.748276,1151,0.6,0.146154,0,36.7,TRUE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
17,19,84,16,0.994048,152,0,0.317647,0,6.705882,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
5,24,2,4,0.666667,117,0,0.36,0,21.8,FALSE
4,4,6,4,2,4,0,0.583333,0,0,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
23,46,123,4,0.659091,668,1,0.267081,0,27.608696,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
31,55,281,31,0.940909,567,0.545455,0.230415,5,16.580645,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
9,45,36,5,2,3581,0,0.296296,0,396.888889,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
9,45,36,5,2,3581,0,0.296296,0,396.888889,FALSE
11,46,25,11,0.957143,366,0.142857,0.222222,6,31.636364,FALSE
4,5,0,4,1.125,33,0.25,0.583333,0,5.25,FALSE
11,21,9,11,0.25,92,1,0.454545,0,7.181818,FALSE
3,9,0,3,0,86,0,0.5,0,26.666667,FALSE
11,15,21,11,0.533333,90,1,0.454545,0,6.909091,FALSE
