@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,TRUE
21,38,122,19,0.94,334,0.4,0.301587,6,14.190476,TRUE
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
36,57,196,34,0.909317,744,0.565217,0.277778,6,19.027778,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
14,26,57,12,0.769231,195,0.666667,0.482143,6,12.714286,TRUE
21,38,122,19,0.94,334,0.4,0.301587,6,14.190476,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
44,61,312,42,0.860465,933,0.944444,0.327273,6,19.795455,TRUE
30,53,331,24,0.873563,767,0,0.391667,0,24.366667,TRUE
20,32,114,18,0.894737,361,0.5,0.45,6,16.55,TRUE
38,87,349,18,0.888288,1625,0.933333,0.243421,7,41.368421,TRUE
20,32,114,18,0.894737,361,0.5,0.45,6,16.55,TRUE
10,28,31,5,0.577778,414,0.8,0.206349,0,39.9,TRUE
5,6,10,5,1.25,18,0.5,0.6,2,2.2,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
3,4,0,2,1.125,22,0,0.5,0,5,TRUE
10,12,3,9,0.916667,87,0.5,0.283333,2,7.3,TRUE
7,8,21,7,1.166667,32,0.5,0.428571,2,3.285714,TRUE
4,4,6,4,2,4,0,0.75,0,0,FALSE
8,37,0,6,0.357143,278,1,0.375,1,33.5,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
8,19,0,7,1.142857,161,0.5,0.35,5,18.875,FALSE
7,14,9,5,0.5,48,1,0.342857,0,5.714286,FALSE
5,16,10,5,2,50,0,0.5,0,9,FALSE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,FALSE
5,24,2,4,0.666667,117,0,0.36,0,21.8,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
2,36,1,2,2,137,0,0.5,0,67.5,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
11,21,49,9,0.933333,107,0.333333,0.522727,6,8.454545,FALSE
7,14,9,5,0.5,48,1,0.342857,0,5.714286,FALSE
5,16,10,5,2,50,0,0.5,0,9,FALSE
4,6,6,1,2,15,0,0.666667,0,2.75,FALSE
10,20,0,10,0,53,1,0.55,2,4.2,FALSE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,FALSE
4,4,6,4,2,4,0,0.75,0,0,FALSE
8,19,0,7,1.142857,161,0.5,0.35,5,18.875,FALSE
8,19,0,7,1.142857,161,0.5,0.35,5,18.875,FALSE
4,6,6,1,2,15,0,0.666667,0,2.75,FALSE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,FALSE
24,41,82,22,0.766304,438,0.875,0.35,6,16.916667,FALSE
8,19,0,7,1.142857,161,0.5,0.35,5,18.875,FALSE
