@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
12,24,6,11,0.787879,156,0,0.375,0,11.5,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
11,22,43,9,1,120,0.2,0.522727,6,9.454545,TRUE
12,30,48,9,0.818182,322,1,0.5,0,25.25,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
3,4,3,3,2,7,0,0.833333,0,1.333333,TRUE
12,22,46,10,0.818182,128,0,0.4,6,9.5,TRUE
62,85,611,60,0.953972,1390,0.5,0.266129,6,20.580645,TRUE
20,35,114,18,0.877193,360,0.555556,0.45,6,16.55,TRUE
13,65,0,9,0.375,644,0,0.369231,5,48.384615,TRUE
14,33,65,12,0.74359,229,0.666667,0.4,6,15.142857,TRUE
11,22,43,9,1,120,0.2,0.522727,6,9.454545,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
11,22,43,9,1,120,0.2,0.522727,6,9.454545,TRUE
28,42,312,26,0.796296,434,0.833333,0.21875,6,14.285714,TRUE
7,51,3,6,0.083333,282,1,0.303571,0,39,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
12,35,16,8,0.727273,359,0.555556,0.319444,0,28.166667,FALSE
10,19,0,10,0,86,1,0.32,2,7.5,FALSE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,FALSE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,FALSE
20,36,164,18,0.842105,141,1,0.2375,0,5.95,FALSE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,FALSE
6,19,15,5,2,171,0,0.666667,0,27.5,FALSE
8,28,0,7,0.571429,426,1,0.25,0,51.75,FALSE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,FALSE
4,5,4,4,0.333333,46,1,0.666667,0,10.25,FALSE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
42,89,0,41,1,361,0.066667,0.304762,0,6.52381,FALSE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,FALSE
18,35,1,16,0.670588,276,0.8,0.366667,6,14.055556,FALSE
11,21,43,9,0.85,116,0.5,0.418182,6,9.363636,FALSE
6,19,15,5,2,171,0,0.666667,0,27.5,FALSE
11,34,0,10,0.566667,210,1,0.272727,0,17.818182,FALSE
9,20,0,9,0.25,294,1,0.311111,1,31.444444,FALSE
11,24,53,6,1.033333,241,1,0.157143,0,20.636364,FALSE
24,39,204,21,0.882609,418,0.7,0.298611,6,16,FALSE
7,51,3,6,0.083333,282,1,0.303571,0,39,FALSE
