@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
10,62,15,6,0.644444,785,1,0.17284,0,77,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
22,56,197,16,0.813853,378,0.545455,0.369048,0,15.681818,TRUE
7,8,21,7,1,26,1,0.428571,2,2.571429,TRUE
13,24,64,11,0.883333,143,0.6,0.5,6,9.615385,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
6,8,15,6,1.2,137,0,0.333333,0,21.666667,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
26,41,217,23,0.864,341,0.9,0.352,6,11.730769,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
11,16,55,11,1.1,96,0.333333,0.272727,0,7.454545,TRUE
12,23,54,10,0.909091,117,0.333333,0.4,6,8.5,TRUE
12,23,54,10,0.909091,117,0.333333,0.4,6,8.5,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
13,24,64,11,0.883333,143,0.6,0.5,6,9.615385,TRUE
12,23,54,10,0.909091,117,0.333333,0.4,6,8.5,TRUE
18,30,107,16,0.794118,259,0.833333,0.458333,6,13.055556,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
6,22,0,0,0.333333,163,1,0.5,0,25.666667,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
13,23,0,11,0.642857,271,1,0.25641,2,19.307692,FALSE
18,19,107,18,0.382353,170,1,0.433333,0,8.333333,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
10,19,0,10,0,86,1,0.32,2,7.5,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
15,34,87,12,0.871429,230,0.8,0.516667,5,14,FALSE
8,19,0,6,0.821429,324,1,0.583333,2,38.5,FALSE
9,17,36,7,1.125,72,0,0.555556,6,6.888889,FALSE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,FALSE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,FALSE
12,24,36,10,0.772727,143,0.5,0.4,6,10.75,FALSE
6,22,0,0,0.333333,163,1,0.5,0,25.666667,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
