@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
59,187,1269,24,0.892573,2395,1,0.187192,0,39.372881,TRUE
38,56,511,35,0.938063,603,0.625,0.239382,6,14.236842,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
9,9,36,9,2,9,0,0.555556,0,0,TRUE
5,8,10,4,1.25,26,0,0.5,2,4,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
16,27,120,16,2,105,0,0.53125,0,5.5625,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
16,27,120,16,2,105,0,0.53125,0,5.5625,TRUE
37,80,470,32,0.863426,866,0.833333,0.219595,6,22.081081,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
26,78,65,19,0.75,984,0.6,0.147929,0,36.076923,TRUE
19,29,171,19,1.055556,128,0,0.526316,0,5.684211,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
16,27,120,16,2,105,0,0.53125,0,5.5625,TRUE
4,8,6,4,2,20,0,0.666667,0,4,TRUE
14,28,61,11,0.807692,245,0.5,0.5,5,16.357143,TRUE
8,12,8,7,0.821429,129,0.083333,0.642857,0,13.625,TRUE
8,37,0,6,0.357143,278,1,0.375,1,33.5,TRUE
18,40,103,16,0.848739,327,0,0.472222,6,16.777778,FALSE
0,0,0,0,2,10,0,0,0,0,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
0,0,0,0,2,10,0,0,0,0,FALSE
1,1,0,1,2,1,0,1,0,0,FALSE
5,24,2,4,0.666667,117,0,0.36,0,21.8,FALSE
75,200,281,63,0.923142,1168,0.4375,0.141892,0,14.36,FALSE
2,5,0,2,0,42,0,0.833333,0,19,FALSE
10,20,0,10,0,53,1,0.55,2,4.2,FALSE
24,50,244,22,0.908213,402,0.444444,0.284722,5,15.375,FALSE
18,40,103,16,0.848739,327,0,0.472222,6,16.777778,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
6,27,15,5,2,264,0,0.291667,0,43,FALSE
18,40,103,16,0.848739,327,0,0.472222,6,16.777778,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
4,8,6,4,2,20,0,0.666667,0,4,FALSE
5,6,2,4,0.75,36,1,0.36,0,5.4,FALSE
11,24,53,6,1.033333,241,1,0.157143,0,20.636364,FALSE
13,22,66,11,0.805556,140,0.666667,0.4,6,9.538462,FALSE
10,18,45,8,1.111111,79,0,0.525,6,6.8,FALSE
75,200,281,63,0.923142,1168,0.4375,0.141892,0,14.36,FALSE
10,18,45,8,1.111111,79,0,0.525,6,6.8,FALSE
11,24,53,6,1.033333,241,1,0.157143,0,20.636364,FALSE
