@relation poiA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z111.1111111

@attribute wmc numeric
@attribute rfc numeric
@attribute lcom numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute cam numeric
@attribute cbm numeric
@attribute amc numeric
@attribute Faultiness {TRUE,FALSE}

@data
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
8,15,26,7,0.857143,219,0.25,0.342857,1,25.875,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
48,65,694,45,0.911702,677,0.95,0.27305,6,12.6875,TRUE
10,18,33,9,0.866667,89,0.6,0.283333,2,7.4,TRUE
21,32,148,19,0.971053,334,0.315789,0.452381,6,14,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
12,22,46,10,0.818182,127,0.5,0.4,6,9.416667,TRUE
48,65,694,45,0.911702,677,0.95,0.27305,6,12.6875,TRUE
21,32,148,19,0.971053,334,0.315789,0.452381,6,14,TRUE
21,32,148,19,0.971053,334,0.315789,0.452381,6,14,TRUE
22,41,159,18,0.702381,325,0.75,0.266234,6,13.590909,TRUE
21,32,148,19,0.971053,334,0.315789,0.452381,6,14,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
10,20,0,10,0,53,1,0.55,2,4.2,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
48,65,694,45,0.911702,677,0.95,0.27305,6,12.6875,TRUE
8,17,0,7,0.571429,134,1,0.458333,0,15.375,TRUE
11,21,43,9,0.85,117,0.5,0.418182,6,9.454545,TRUE
22,41,159,18,0.702381,325,0.75,0.266234,6,13.590909,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
35,53,535,30,0.941176,396,0.818182,0.225,5,10,TRUE
6,12,0,5,0.2,266,1,0.166667,0,43.166667,TRUE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,TRUE
4,17,0,3,0,116,1,0.5,0,27.75,FALSE
2,4,0,2,0,14,0,0.666667,0,5.5,FALSE
10,10,45,10,2,10,0,0.4,0,0,FALSE
7,14,9,5,0.5,48,1,0.342857,0,5.714286,FALSE
2,4,0,2,0,14,0,0.666667,0,5.5,FALSE
12,24,46,10,0.818182,141,0.5,0.5,6,10.583333,FALSE
7,14,9,5,0.5,48,1,0.342857,0,5.714286,FALSE
11,21,49,9,0.975,108,0.25,0.522727,6,8.454545,FALSE
12,25,24,8,0.863636,319,1,0.214286,0,25.25,FALSE
11,24,53,6,1.033333,241,1,0.157143,0,20.636364,FALSE
0,0,0,0,2,7,0,0,0,0,FALSE
12,49,0,11,0.757576,269,0.333333,0.277778,5,21.166667,FALSE
10,18,39,9,0.851852,78,0.333333,0.283333,2,6.5,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
12,18,54,8,0.924242,222,1,0.3125,2,17,FALSE
11,21,49,9,0.85,106,0.5,0.522727,6,8.454545,FALSE
2,4,0,2,0,14,0,0.666667,0,5.5,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
0,0,0,0,2,4,0,0,0,0,FALSE
12,49,0,11,0.757576,269,0.333333,0.277778,5,21.166667,FALSE
12,25,24,8,0.863636,319,1,0.214286,0,25.25,FALSE
12,49,0,11,0.757576,269,0.333333,0.277778,5,21.166667,FALSE
10,10,45,10,2,10,0,0.4,0,0,FALSE
1,2,0,0,2,6,0,1,0,3,FALSE
