@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.13043478-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,18,0,53,0.933333,1,FALSE
14,60,10,515,0,0.166667,FALSE
8,20,0,155,0,0.444444,FALSE
9,21,5,150,0.473684,0.316667,FALSE
4,1,1,1,0,1,FALSE
7,8,0,34,0,0.777778,FALSE
5,41,3,173,0,0.466667,FALSE
10,2,1,2,0,0.666667,FALSE
6,37,4,172,0,0.666667,TRUE
5,79,0,948,0,0.292857,TRUE
12,55,12,320,0.592593,0.212963,TRUE
19,81,17,681,0,0.285714,TRUE
16,31,12,146,0,0.183824,TRUE
11,78,10,564,0.642105,0.371429,TRUE
32,82,7,926,0,0.226337,TRUE
8,5,5,15,0,0.625,TRUE
