@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10-weka.filters.supervised.instance.Resample-B1.0-S1-Z39.13043478-no-replacement

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,11,1,60,0,0.361111,FALSE
17,91,17,620,0.628866,0.412162,FALSE
4,21,0,144,0.636364,0.533333,FALSE
10,63,8,1034,0,0.285714,FALSE
4,2,0,2,0,0.666667,FALSE
4,4,1,16,0,0.666667,FALSE
17,13,3,13,0,0.487179,FALSE
4,19,3,57,0.714286,0.5,FALSE
18,52,18,489,0,0.25,TRUE
6,14,1,105,0,0.311111,TRUE
3,17,2,74,0,0.5,TRUE
9,44,9,230,0.777778,0.366667,TRUE
20,12,9,12,0,0.2,TRUE
30,20,7,21,0,0.225,TRUE
10,36,10,159,0.454545,0.377778,TRUE
29,96,0,669,0.861789,0.205882,TRUE
