@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,0,4,33,1,10,58,5,1,FALSE
1,0,4,10,1,4,56,0,1,FALSE
1,0,5,1,5,2,2,0,1,FALSE
1,0,9,0,8,1,1,0,1,FALSE
1,0,4,1,0,2,10,0,1,FALSE
1,0,4,1,1,2,9,0,1,FALSE
1,0,12,26,6,5,258,0,6,FALSE
2,0,6,0,3,1,11,0,0,FALSE
2,0,1,3,0,3,12,2,1,FALSE
1,0,4,41,2,8,217,0,1,FALSE
1,0,5,0,2,1,1,0,1,FALSE
1,0,4,0,3,1,1,0,1,FALSE
1,0,185,105,184,15,15,0,1,FALSE
1,4,5,9,5,5,23,0,1,FALSE
2,1,25,220,8,16,444,1,5,FALSE
4,0,3,1,2,2,12,0,0,FALSE
4,3,4,0,4,1,7,0,0,FALSE
1,0,50,6,46,4,4,0,1,FALSE
1,0,3,484,1,21,651,0,7,FALSE
1,0,20,1044,8,42,620,0,6,FALSE
2,0,6,18,1,6,166,1,1,FALSE
3,0,8,27,2,7,98,4,3,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,13,0,1,5,115,0,2,FALSE
1,0,22,247,11,23,118,0,1,FALSE
3,0,10,0,1,2,134,1,2,FALSE
1,7,11,24,7,5,125,0,2,FALSE
0,0,10,4,1,3,81,0,6,FALSE
5,0,14,51,1,10,369,1,3,FALSE
5,2,6,3,5,3,17,0,0,FALSE
1,0,4,26,0,7,83,0,2,FALSE
1,0,0,0,0,0,0,0,0,FALSE
2,0,21,617,4,36,358,1,2,FALSE
1,0,1,0,1,0,0,0,0,FALSE
2,0,7,0,1,4,78,0,2,FALSE
0,0,10,4,1,3,81,0,6,FALSE
3,0,9,38,1,8,260,3,3,FALSE
1,0,1,0,1,1,1,0,1,FALSE
1,0,5,0,1,3,24,0,1,FALSE
0,0,12,21,0,9,80,0,1,FALSE
1,0,3,0,1,3,31,0,1,FALSE
1,0,0,2,0,5,29,0,1,FALSE
2,0,1,3,0,3,12,2,1,FALSE
4,1,9,1,5,2,5,0,1,FALSE
2,0,14,288,5,20,204,3,1,FALSE
3,0,5,8,1,4,36,1,1,FALSE
1,0,0,0,0,0,0,0,0,FALSE
1,1,14,45,4,12,169,0,3,FALSE
5,0,2,0,1,1,14,0,0,FALSE
3,0,5,0,2,1,30,1,2,FALSE
2,0,13,85,3,14,141,1,3,FALSE
5,0,1,0,0,3,33,0,1,FALSE
1,0,4,0,3,1,1,0,1,FALSE
1,0,23,490,11,32,171,0,1,FALSE
4,0,4,36,0,8,50,2,1,FALSE
1,0,3,1,1,1,14,0,1,FALSE
3,0,7,0,1,3,62,1,1,FALSE
1,0,4,0,1,4,37,0,1,FALSE
1,0,2,1,0,2,7,0,1,FALSE
1,0,3,59,0,13,125,0,1,FALSE
3,0,14,0,1,2,129,1,5,FALSE
2,0,6,6,2,4,26,0,1,FALSE
1,0,5,24,3,7,68,0,2,FALSE
2,0,6,0,2,2,14,0,1,FALSE
1,6,11,15,7,5,52,0,2,FALSE
1,0,4,0,1,6,46,0,1,FALSE
2,0,20,41,1,8,479,2,8,FALSE
6,0,3,7,1,5,80,0,3,FALSE
0,0,10,2,1,3,71,0,1,FALSE
1,0,27,121,4,8,299,0,5,FALSE
5,2,6,1,4,2,13,0,0,FALSE
4,0,9,17,1,3,218,4,3,FALSE
1,0,10,0,10,1,1,0,1,FALSE
1,0,3,4,1,3,17,0,1,FALSE
1,0,6,0,5,1,1,0,1,FALSE
1,0,2,1,0,2,7,0,1,FALSE
1,0,3,0,1,4,152,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
2,0,10,26,1,9,209,1,8,FALSE
2,2,8,0,4,6,68,1,1,FALSE
3,0,14,13,5,3,95,1,1,FALSE
3,0,2,0,1,1,5,0,0,FALSE
1,0,3,1,3,2,17,0,2,FALSE
1,0,0,0,0,1,1,0,1,FALSE
2,17,22,1,17,5,33,1,1,FALSE
1,0,9,815,4,35,792,0,1,FALSE
5,2,6,0,4,1,6,0,0,FALSE
1,0,3,3,1,3,127,0,13,FALSE
3,0,7,0,2,2,27,0,1,FALSE
1,0,1,0,1,0,0,0,0,FALSE
1,0,0,0,0,1,1,0,1,FALSE
3,0,5,7,2,5,46,0,2,FALSE
0,1,8,0,2,3,73,0,1,FALSE
5,0,4,0,1,3,34,0,1,FALSE
2,0,59,32,58,7,242,1,4,FALSE
