@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
122,462,8,8,39,0.899522,1143,1,3,0.136752,3,18,12,TRUE
59,94,13,9,8,0.898438,334,1,1,0.213235,3,6,5,TRUE
5,10,4,1,5,2,5,0,0,1,0,0,1,FALSE
15,0,4,2,6,0.428571,139,1,1,0.395833,0,0,5,FALSE
2,1,2,1,2,2,2,0,0,0.75,0,0,1,FALSE
1,0,5,1,1,2,1,0,0,1,0,0,1,FALSE
25,0,39,2,11,0,135,1,0,0.484848,0,0,2,FALSE
35,5,3,6,1,0.833333,229,1,2,0.333333,0,0,1,FALSE
60,125,11,8,7,0.916667,336,1,1,0.197368,3,6,3,FALSE
7,0,3,1,6,0.133333,118,1,0,0.5,0,0,4,FALSE
25,1,1,12,1,2,214,0,0,0.625,1,2,1,FALSE
