@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
12,28,4,4,6,0.75,91,1,3,0.37037,0,0,3,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
15,1,2,10,2,0.875,132,0,2,0.555556,1,3,1,FALSE
9,1,1,9,2,2,106,0,0,0.625,2,2,1,FALSE
10,3,4,7,2,2,79,0,0,0.533333,1,1,1,FALSE
9,1,2,8,1,2,40,0,0,0.6,1,2,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
14,1,2,10,2,0.875,134,0,2,0.555556,1,3,1,FALSE
31,31,1,5,7,0.8,231,1,0,0.4,1,3,8,TRUE
49,40,3,7,3,0.858586,342,1,1,0.5,4,10,5,TRUE
102,660,64,10,33,0.944444,1578,1,0,0.12285,0,0,17,TRUE
