@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
33,2,2,3,3,0.458333,191,1,1,0.4375,2,11,8,TRUE
24,0,1,1,3,0.444444,195,1,0,0.375,1,3,2,TRUE
18,0,6,1,8,1.015625,368,0.104167,17,0.40625,0,0,2,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
3,3,4,1,3,2,3,0,0,0.444444,0,0,1,FALSE
19,21,4,4,7,1,70,1,1,0.785714,0,0,4,FALSE
7,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
37,3,3,5,3,0.533333,214,1,1,0.32,2,11,8,FALSE
5,3,1,3,0,2,20,0,0,0.466667,1,2,1,FALSE
17,2,1,1,6,0.678571,236,1,0,1,0,0,5,FALSE
31,11,4,4,10,0.725,232,0.75,1,0.425,1,3,3,FALSE
