@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
13,4,1,3,3,0.666667,62,1,0,0.333333,0,0,4,TRUE
346,9847,99,51,118,0.929969,5007,0.714286,12,0.077948,0,0,39,TRUE
11,6,2,2,4,0.666667,36,1,1,0.5,0,0,2,FALSE
3,1,2,0,0,1,16,0,0,0.75,0,0,0,FALSE
26,0,2,8,6,0.285714,153,1,0,0.40625,1,2,4,FALSE
21,0,1,3,0,0.541667,299,1,1,0.333333,1,3,16,FALSE
30,6,3,13,4,2,119,0,0,0.875,0,0,7,FALSE
14,16,1,1,8,0.714286,49,1,0,1,0,0,1,FALSE
27,1,1,3,3,0.5,238,1,1,1,2,4,3,FALSE
12,0,2,1,3,0.53125,251,1,0,0.6,0,0,10,FALSE
3,3,24,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
