@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
47,9,3,8,3,0.8,300,1,0,0.388889,0,0,1,FALSE
12,15,3,1,6,2,49,0,0,0.416667,0,0,2,FALSE
37,100,1,0,16,0.7,691,0.8,0,0.323529,0,0,13,FALSE
2,0,1,0,0,2,6,0,0,1,0,0,0,FALSE
3,1,2,2,2,2,8,0,0,0.625,0,0,1,FALSE
2,1,6,1,2,2,2,0,0,1,0,0,1,FALSE
3,3,24,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
25,16,8,2,5,0.285714,105,1,0,0.35,1,2,2,FALSE
4,1,1,3,2,2,10,0,0,0.75,0,0,1,FALSE
21,0,7,2,1,2,93,0,0,1,0,0,0,FALSE
21,0,1,3,0,0.541667,300,1,1,0.333333,1,3,16,FALSE
9,0,1,3,0,0.444444,80,1,0,0.357143,1,2,5,FALSE
6,1,5,5,1,2,30,0,0,0.625,0,0,1,FALSE
35,9,2,16,4,0.95,162,0,0,0.190476,0,0,5,FALSE
18,3,1,10,1,1,274,0,0,0.533333,1,1,1,FALSE
10,0,7,1,2,0.625,64,1,1,0.428571,0,0,2,FALSE
22,13,11,1,5,0.8,75,1,0,0.4,3,12,2,FALSE
5,1,2,5,2,1,22,0,0,0.625,1,1,1,FALSE
28,3,7,2,8,0.583333,226,1,1,0.35,0,0,5,FALSE
1,0,12,0,0,2,617,0,0,0,0,0,0,FALSE
26,0,4,6,8,0.518519,143,1,0,0.32,1,1,3,FALSE
6,6,2,0,3,2,83,0,0,0.5625,1,11,3,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
35,0,2,3,3,0.714286,404,1,0,0.5,3,5,5,FALSE
138,1259,37,18,38,0.938904,1694,0.809524,4,0.110988,0,0,6,FALSE
7,1,3,6,1,1,30,0,0,0.666667,1,2,1,FALSE
33,71,22,2,13,0.696429,437,1,0,0.466667,0,0,2,FALSE
27,3,1,5,3,1,110,1,0,0.666667,0,0,1,FALSE
9,1,1,9,2,2,106,0,0,0.625,2,2,1,FALSE
33,6,1,10,1,0.625,206,0,0,0.433333,1,1,1,FALSE
4,1,7,0,2,2,9,0,0,0.75,0,0,0,FALSE
77,898,36,5,28,0.795455,1473,0.5,2,0.083333,0,0,12,FALSE
1,0,12,0,0,2,617,0,0,0,0,0,0,FALSE
18,3,1,10,1,1,273,0,0,0.533333,1,1,1,FALSE
2,1,3,2,2,2,2,0,0,1,0,0,1,FALSE
2,0,3,2,1,2,5,0,0,1,0,0,0,FALSE
99,61,4,11,9,0.722222,777,0.777778,0,0.111111,0,0,14,FALSE
2,0,1,1,1,2,6,0,0,1,0,0,0,FALSE
2,0,6,0,0,2,21,0,1,1,0,0,0,FALSE
5,1,2,6,1,1,19,0,0,0.666667,0,0,1,FALSE
112,666,12,15,14,2,1583,0,0,0.153846,0,0,28,FALSE
17,1,1,11,1,2,63,0,0,0.625,1,1,1,FALSE
7,1,1,9,1,1,79,0,0,0.625,1,1,1,FALSE
46,9,3,8,3,0.8,299,1,0,0.388889,0,0,1,FALSE
2,1,3,1,2,2,2,0,0,1,0,0,1,FALSE
139,1019,45,21,45,0.785794,1472,0.117647,5,0.134434,0,0,33,FALSE
40,15,3,14,1,1.114286,286,0,0,0.611111,0,0,1,FALSE
53,0,2,6,17,0.853047,2884,0.925926,13,0.204301,0,0,40,FALSE
8,0,1,6,0,0,69,0,1,0.571429,1,1,7,FALSE
14,5,8,3,5,0.933333,86,0.166667,1,0.4,1,1,1,FALSE
24,11,17,1,9,0.977778,170,1,0,0.1,0,0,3,FALSE
33,26,5,2,12,0.604167,261,1,0,0.252747,0,0,7,FALSE
13,0,2,10,4,0.666667,93,0,4,0.28,0,0,2,FALSE
71,77,8,11,3,0.849206,584,1,1,0.355556,0,0,9,FALSE
2,0,9,1,1,2,12,0,0,1,0,0,0,FALSE
107,928,13,25,26,0.93007,2533,0.461538,2,0.231061,1,2,9,FALSE
2,0,2,2,1,2,5,0,0,1,0,0,0,FALSE
40,13,0,2,5,0.6,375,0,0,0.28,0,0,11,FALSE
6,1,1,6,1,2,36,0,0,0.625,1,1,1,FALSE
44,14,4,18,2,0.75,352,1,4,0.234568,1,1,11,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
7,1,1,9,1,1,79,0,0,0.625,1,1,1,FALSE
32,76,5,2,8,0.972222,439,0.333333,0,0.318182,0,0,10,FALSE
12,6,43,4,3,2,50,0,0,0.625,0,0,3,FALSE
9,12,13,2,0,0.761905,65,1,2,0.354167,0,0,3,FALSE
10,1,2,4,2,0.5,40,1,1,0.4,1,1,1,FALSE
3,3,29,0,3,1.5,4,0,0,0.833333,0,0,1,FALSE
20,0,51,1,9,0.1,137,0,1,0.575758,1,1,2,FALSE
41,22,2,11,7,0.542857,212,1,3,0.46875,1,1,8,FALSE
22,1,1,11,1,2,185,0,0,0.625,1,2,1,FALSE
12,13,5,0,6,0.5,65,1,0,0.166667,0,0,4,FALSE
8,4,1,3,0,0.666667,55,1,0,0.375,1,2,6,FALSE
24,10,1,0,5,2,206,0,0,0.3,0,0,6,FALSE
16,55,2,1,9,2,456,0,0,0.363636,0,0,6,FALSE
34,12,2,6,5,0.714286,223,1,0,0.291667,0,0,8,FALSE
20,4,1,6,2,0.5,153,0,0,0.366667,0,0,10,FALSE
18,8,0,4,5,0.375,173,1,2,0.366667,2,3,7,FALSE
10,3,4,7,2,2,79,0,0,0.533333,1,1,1,FALSE
4,6,5,0,4,2,4,0,0,1,0,0,1,FALSE
30,15,9,8,7,0.566667,182,0,3,0.236364,0,0,3,FALSE
29,23,19,3,8,0.72,244,1,1,0.16,0,0,5,FALSE
13,9,31,1,6,0.4,45,1,1,0.583333,0,0,1,FALSE
3,1,2,2,2,2,8,0,0,0.625,0,0,1,FALSE
40,25,3,0,21,0.529412,1277,0.705882,0,0.296296,0,0,7,FALSE
35,5,3,6,1,0.833333,229,1,2,0.333333,0,0,1,FALSE
52,107,13,5,9,0.866071,648,0.8125,5,0.166667,0,0,12,FALSE
5,0,1,1,3,0,59,1,0,0.666667,0,0,3,FALSE
7,0,5,1,2,1.761905,52,0,3,0.625,0,0,1,TRUE
28,3,7,2,8,0.666667,230,1,1,0.35,0,0,5,TRUE
65,46,7,9,1,0.785714,438,1,0,0.333333,2,4,9,TRUE
88,534,32,15,30,0.979365,725,0.277778,0,0.221978,0,0,7,TRUE
59,7,7,3,8,0.77551,519,0.857143,1,0.375,1,6,5,TRUE
173,1049,88,23,41,0.949275,2031,0.222222,1,0.118012,0,0,16,TRUE
28,2,1,4,4,0.5625,199,1,0,0.466667,1,7,8,TRUE
40,3,3,14,2,0.72,252,1,3,0.305556,1,1,10,TRUE
39,46,3,6,21,0.902778,1223,1,3,0.254464,0,0,16,TRUE
16,0,1,4,4,0.666667,416,1,1,0.265306,0,0,14,TRUE
88,35,6,7,8,0.673077,889,1,1,0.619048,1,7,10,TRUE
54,65,3,7,4,0.846154,313,1,1,0.285714,0,0,3,TRUE
19,3,0,9,2,1,54,1,0,0.333333,0,0,3,TRUE
145,988,14,14,46,0.960918,1107,0.677419,5,0.101415,3,25,7,TRUE
65,146,13,16,7,0.861244,352,1,5,0.191667,1,1,5,TRUE
29,0,2,8,3,0.625,879,0.666667,2,0.25,0,0,3,TRUE
4,6,4,1,4,2,4,0,0,0.916667,0,0,1,TRUE
74,17,4,15,5,0.814815,477,1,1,0.25,4,7,9,TRUE
83,64,13,7,9,0.691667,589,1,1,0.22449,3,7,13,TRUE
10,0,7,2,3,0.65,57,1,1,0.416667,0,0,2,TRUE
86,48,5,17,7,0.869048,530,1,1,0.241758,4,7,10,TRUE
45,11,5,10,5,0.8,545,0.5,0,0.277778,0,0,20,TRUE
73,76,5,16,4,0.78125,412,1,2,0.341176,2,5,9,TRUE
145,1370,96,8,49,0.988462,2291,0,0,0.076923,0,0,22,TRUE
123,210,11,31,29,0.683871,1566,0.9,2,0.136719,0,0,31,TRUE
28,13,3,4,9,0.722222,230,0.75,1,0.472222,1,3,3,TRUE
522,16973,68,38,214,0.919835,9932,0.666667,10,0.072058,3,18,30,TRUE
83,105,8,17,4,0.822222,477,1,3,0.336842,2,5,10,TRUE
