@relation jeditA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N10-F10

@attribute rfc numeric
@attribute lcom numeric
@attribute ca numeric
@attribute ce numeric
@attribute npm numeric
@attribute lcom3 numeric
@attribute loc numeric
@attribute dam numeric
@attribute moa numeric
@attribute cam numeric
@attribute ic numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
39,0,3,5,2,0.8,210,1,1,0.32,0,0,2,FALSE
5,10,8,1,5,2,5,0,0,0.6,0,0,1,FALSE
7,1,1,8,1,1,28,0,0,0.625,1,1,1,FALSE
16,0,5,1,3,1.095238,222,1,0,0.333333,0,0,60,FALSE
29,0,4,10,3,0.619048,207,0.857143,4,0.6,0,0,9,FALSE
19,0,2,4,6,0.285714,157,1,0,0.40625,1,2,2,FALSE
16,0,4,5,2,0.5,54,1,1,0.416667,0,0,2,FALSE
69,32,2,12,3,0.872727,692,1,3,0.291667,1,1,8,FALSE
8,0,1,3,0,0.5,77,1,0,0.444444,1,2,5,FALSE
25,6,0,6,3,2,124,0,0,0.5,0,0,6,FALSE
15,0,1,1,3,0.333333,54,1,0,0.75,0,0,4,FALSE
25,1,1,12,1,2,214,0,0,0.625,1,2,1,FALSE
29,2,1,4,4,0.5625,198,0.75,0,0.466667,1,7,8,FALSE
25,3,1,5,4,0.771429,215,0.857143,0,0.722222,1,3,7,FALSE
17,1,1,11,1,2,63,0,0,0.625,1,1,1,FALSE
49,82,14,5,9,0.85625,658,0.6875,5,0.169312,0,0,14,FALSE
32,67,18,2,12,0.711538,395,1,0,0.446429,0,0,2,FALSE
5,0,1,1,3,0,63,1,0,0.666667,0,0,2,FALSE
2,0,2,2,1,2,5,0,0,1,0,0,0,FALSE
17,0,2,0,8,0.225,387,1,0,0.436364,0,0,4,FALSE
98,43,4,11,2,0.866397,1049,0.894737,1,0.204082,0,0,9,FALSE
4,1,1,4,2,2,10,0,0,0.75,0,0,1,FALSE
10,1,1,11,1,1.125,136,0.625,4,0.625,1,1,1,FALSE
2,0,1,2,1,2,5,0,0,1,0,0,0,FALSE
21,0,5,11,3,0.555556,298,0.333333,2,0.357143,0,0,2,FALSE
96,3649,0,8,84,2,696,0,0,0.056202,0,0,3,FALSE
7,0,1,1,3,0.222222,62,1,0,0.666667,0,0,3,FALSE
37,28,1,17,1,2,271,0,0,0.363636,1,1,1,FALSE
4,3,4,0,3,1.4375,23,0,2,0.5,0,0,2,FALSE
24,1,1,14,1,1,177,0,0,0.625,1,1,4,FALSE
4,1,1,3,2,2,10,0,0,0.75,0,0,1,FALSE
3,1,3,1,1,1,10,0,0,0.75,0,0,1,FALSE
9,1,3,8,1,2,65,0,0,0.625,0,0,1,FALSE
12,0,3,3,4,0.8,60,0.4,0,0.4375,1,1,1,FALSE
8,1,1,7,1,2,50,0,0,0.625,1,1,1,FALSE
14,3,8,8,5,0.666667,93,1,0,0.444444,0,0,1,FALSE
