@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,32,2,1,0,FALSE
4,20,5,4,0,FALSE
5,18,1,5,0.5,FALSE
7,29,4,2,0,FALSE
2,16,3,1,0,FALSE
2,5,1,2,0,FALSE
2,15,3,2,0,FALSE
6,13,3,6,0,FALSE
1,3,1,0,0,FALSE
6,9,2,6,0,FALSE
3,6,3,3,0,FALSE
2,4,3,1,0,FALSE
1,1,1,1,0,FALSE
6,30,4,2,0,FALSE
8,42,7,2,0,FALSE
2,22,2,2,0,FALSE
4,13,0,2,0,FALSE
4,27,7,2,0,FALSE
8,10,0,8,0,FALSE
3,3,0,3,0,FALSE
3,15,1,2,0.333333,FALSE
4,15,1,4,0,FALSE
4,9,1,2,0,FALSE
13,40,4,2,0,FALSE
2,4,1,1,0,FALSE
10,13,2,9,0,FALSE
2,20,3,2,0,FALSE
4,8,2,4,1,FALSE
8,22,3,8,1,FALSE
10,13,0,8,0,TRUE
2,4,3,2,0,TRUE
2,7,7,2,0,TRUE
19,79,14,9,0.25,TRUE
4,10,2,4,0,TRUE
4,19,1,2,0,TRUE
4,25,6,2,0,TRUE
22,51,7,18,0.133333,TRUE
5,17,1,4,0,TRUE
23,32,0,22,1,TRUE
10,19,4,9,0.666667,TRUE
14,43,6,10,0.153846,TRUE
14,36,11,10,0,TRUE
14,42,11,9,0,TRUE
0,0,0,0,0,TRUE
4,7,4,4,0,TRUE
28,46,1,26,1,TRUE
22,35,9,21,0.875,TRUE
19,36,7,15,0.888889,TRUE
27,80,10,22,0.055556,TRUE
9,23,3,9,1,TRUE
5,17,1,2,0,TRUE
49,96,12,42,0.473684,TRUE
1,1,0,1,0,TRUE
14,33,9,11,0.4,TRUE
5,17,0,4,0.4,TRUE
8,39,5,2,0,TRUE
1,14,2,1,0,TRUE
1,1,1,1,0,TRUE
