@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,10,0,3,0,FALSE
2,4,3,1,0,FALSE
4,12,1,4,0,FALSE
5,6,2,5,0,FALSE
8,10,0,8,0,FALSE
8,31,6,2,0,FALSE
6,25,3,2,0,FALSE
4,25,4,2,0,FALSE
2,2,1,2,0,FALSE
1,1,1,1,0,FALSE
3,7,0,3,1,FALSE
5,16,0,2,0,FALSE
4,12,2,2,0,FALSE
4,11,2,2,0,FALSE
6,9,2,6,0,FALSE
7,30,6,2,0,FALSE
6,6,1,6,0,FALSE
6,13,3,6,0,FALSE
2,20,3,2,0,FALSE
8,24,6,8,0.555556,FALSE
10,17,1,9,0,FALSE
9,37,4,7,0,FALSE
3,8,2,2,0,FALSE
9,37,4,7,0,FALSE
3,10,1,1,0,FALSE
2,16,2,2,0,FALSE
4,10,0,3,0,FALSE
9,34,3,2,0,FALSE
10,13,2,9,0,FALSE
10,27,7,8,0.2,TRUE
23,32,0,22,1,TRUE
7,13,1,7,0,TRUE
6,9,2,6,0,TRUE
14,43,6,10,0.153846,TRUE
5,14,0,2,0,TRUE
11,14,0,9,0,TRUE
49,96,12,42,0.473684,TRUE
15,48,8,9,0.421053,TRUE
4,7,4,4,0,TRUE
5,17,1,2,0.333333,TRUE
18,55,11,12,0.47619,TRUE
6,8,3,6,0,TRUE
2,20,3,2,0,TRUE
4,10,2,4,0,TRUE
10,13,0,8,0,TRUE
8,30,3,2,0,TRUE
7,16,1,6,0.75,TRUE
5,20,3,3,1,TRUE
5,18,1,5,0.5,TRUE
13,40,4,2,0,TRUE
14,33,9,11,0.4,TRUE
12,41,2,9,0,TRUE
9,18,4,8,0.625,TRUE
13,62,9,8,0,TRUE
6,24,5,6,0.8,TRUE
0,0,0,0,0,TRUE
13,42,8,11,0.5,TRUE
2,4,1,1,0,TRUE
