@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
3,17,5,1,0,FALSE
1,1,1,1,0,FALSE
2,4,3,1,0,FALSE
6,25,3,2,0,FALSE
1,3,1,0,0,FALSE
6,21,2,5,0.2,FALSE
1,1,1,1,0,FALSE
2,15,3,2,0,FALSE
9,34,3,2,0,FALSE
4,12,1,4,1,FALSE
5,15,0,1,0,FALSE
0,0,1,0,0,FALSE
7,32,2,1,0,FALSE
9,37,4,7,0,FALSE
5,11,2,4,0,FALSE
2,4,1,1,0,FALSE
9,37,4,7,0,FALSE
1,2,1,0,0,FALSE
6,6,1,6,0,FALSE
4,12,0,4,0,FALSE
7,22,6,3,0,FALSE
7,13,1,7,0,FALSE
8,24,6,8,0.555556,FALSE
6,8,3,6,0,FALSE
2,22,2,2,0,FALSE
5,41,7,5,0,FALSE
7,25,3,2,0,FALSE
13,40,4,2,0,FALSE
3,10,1,1,0,FALSE
5,14,0,2,0,TRUE
2,3,2,2,0,TRUE
16,48,10,16,0,TRUE
11,14,0,9,0,TRUE
1,1,1,1,0,TRUE
17,51,0,11,0.666667,TRUE
2,4,1,1,0,TRUE
5,31,9,2,0,TRUE
6,25,4,1,0.75,TRUE
13,38,5,11,0,TRUE
2,5,1,1,1,TRUE
5,17,1,2,0,TRUE
4,10,2,4,0,TRUE
6,25,2,3,0.6,TRUE
27,80,10,22,0.055556,TRUE
3,3,0,3,0,TRUE
7,27,3,2,0,TRUE
5,6,2,5,0,TRUE
12,43,7,9,0.25,TRUE
22,51,7,18,0.133333,TRUE
20,31,9,19,1,TRUE
8,38,4,2,0,TRUE
9,23,3,9,1,TRUE
14,42,11,9,0,TRUE
10,27,7,8,0.2,TRUE
10,16,3,0,1,TRUE
5,16,0,2,0,TRUE
10,13,0,8,0,TRUE
23,32,0,22,1,TRUE
