@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,9,2,5,1,FALSE
2,16,2,2,0,FALSE
7,29,4,2,0,FALSE
1,2,1,0,0,FALSE
3,15,1,2,0.333333,FALSE
4,8,3,4,0,FALSE
6,15,1,5,1,FALSE
5,14,1,2,0,FALSE
4,5,2,4,0,FALSE
10,27,7,8,0.2,FALSE
2,4,3,2,0,FALSE
8,14,1,8,0,FALSE
2,4,3,1,0,FALSE
12,12,4,12,0,FALSE
2,11,3,1,0,FALSE
2,22,2,2,0,FALSE
2,4,1,1,0,FALSE
7,30,6,2,0,FALSE
5,17,1,2,0,FALSE
7,13,1,7,0,FALSE
8,24,6,8,0.555556,FALSE
8,10,0,8,0,FALSE
3,7,0,3,1,FALSE
10,19,1,9,0.714286,FALSE
3,3,0,3,0,FALSE
1,1,1,1,0,FALSE
7,22,6,3,0,FALSE
2,15,3,2,0,FALSE
5,16,0,2,0,FALSE
4,12,1,4,1,TRUE
6,9,1,4,0,TRUE
15,63,6,12,0,TRUE
1,1,1,1,0,TRUE
8,31,6,2,0,TRUE
12,41,2,9,0,TRUE
7,13,1,7,0,TRUE
2,22,2,2,0,TRUE
4,25,4,2,0,TRUE
23,65,10,20,0.111111,TRUE
16,48,10,16,0,TRUE
14,36,11,10,0,TRUE
5,16,0,2,0,TRUE
1,1,1,1,0,TRUE
6,8,3,6,0,TRUE
9,23,3,9,1,TRUE
18,78,15,9,0.25,TRUE
1,14,2,1,0,TRUE
13,38,5,11,0,TRUE
8,22,3,4,1,TRUE
8,49,6,2,0,TRUE
9,18,4,8,0.625,TRUE
20,40,6,13,1,TRUE
10,42,8,5,0.2,TRUE
6,9,2,6,0,TRUE
5,20,3,3,1,TRUE
5,17,1,2,0.333333,TRUE
6,30,4,2,0,TRUE
12,41,2,9,0,TRUE
