@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,22,6,3,0,FALSE
9,19,2,7,0,FALSE
4,12,1,4,0,FALSE
4,8,3,4,0,FALSE
4,15,1,4,0,FALSE
12,12,4,12,0,FALSE
8,42,7,2,0,FALSE
3,14,0,2,0,FALSE
3,3,0,3,0,FALSE
4,20,5,4,0,FALSE
5,15,0,1,0,FALSE
2,4,2,1,0,FALSE
2,16,3,1,0,FALSE
5,17,1,2,0,FALSE
2,4,3,1,0,FALSE
4,19,3,2,0,FALSE
4,10,0,3,0,FALSE
19,31,9,18,0.875,FALSE
7,26,2,2,0,FALSE
5,26,8,2,0,FALSE
6,21,2,5,0.2,FALSE
2,20,3,2,0,FALSE
4,10,2,3,0,FALSE
5,17,1,4,0,FALSE
6,12,3,6,0,FALSE
19,69,8,13,0.105263,FALSE
5,26,8,2,0,FALSE
1,3,1,0,0,FALSE
4,15,1,4,0,FALSE
7,22,6,3,0,TRUE
6,25,2,3,0.6,TRUE
5,14,0,2,0,TRUE
17,30,7,13,1,TRUE
7,35,5,2,0,TRUE
5,6,2,5,0,TRUE
20,40,6,13,1,TRUE
8,38,4,2,0,TRUE
2,22,2,2,0,TRUE
14,33,9,11,0.4,TRUE
7,11,1,7,1,TRUE
19,43,7,13,0.666667,TRUE
11,14,0,9,0,TRUE
7,27,3,2,0,TRUE
4,12,1,4,1,TRUE
18,55,11,12,0.47619,TRUE
9,18,4,8,0.625,TRUE
1,1,1,1,0,TRUE
9,9,4,9,0,TRUE
1,1,1,1,0,TRUE
9,23,3,9,1,TRUE
23,32,0,22,1,TRUE
13,54,6,10,0,TRUE
14,26,5,10,1,TRUE
13,40,4,2,0,TRUE
8,22,6,8,0,TRUE
2,20,3,2,0,TRUE
10,33,6,9,0.6,TRUE
4,7,4,4,0,TRUE
