@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
5,6,2,5,0,FALSE
5,15,0,2,0,FALSE
10,13,2,9,0,FALSE
3,7,1,2,0,FALSE
5,15,0,1,0,FALSE
8,30,6,2,0,FALSE
7,25,3,2,0,FALSE
10,37,2,7,0,FALSE
10,35,5,7,0,FALSE
3,10,1,1,0,FALSE
1,1,0,1,0,FALSE
5,26,8,2,0,FALSE
3,7,0,3,1,FALSE
2,20,3,2,0,FALSE
3,6,0,3,1,FALSE
6,10,2,2,0,FALSE
19,31,9,18,0.875,FALSE
10,13,2,9,0,FALSE
2,6,4,1,0,FALSE
13,35,1,11,0,FALSE
2,22,2,2,0,FALSE
5,7,0,3,1,FALSE
4,12,1,4,0,FALSE
8,31,6,2,0,FALSE
1,1,1,1,0,FALSE
4,15,1,4,0,FALSE
1,2,1,0,0,FALSE
5,15,0,1,0,FALSE
4,12,0,4,0,FALSE
7,27,3,2,0,TRUE
10,19,4,9,0.666667,TRUE
19,36,7,15,0.888889,TRUE
28,46,1,26,1,TRUE
18,42,8,17,0.064516,TRUE
2,20,3,2,0,TRUE
3,3,0,3,0,TRUE
16,41,5,13,0.375,TRUE
17,51,0,11,0.666667,TRUE
5,31,9,2,0,TRUE
7,11,1,7,1,TRUE
13,62,9,8,0,TRUE
5,17,1,2,0.333333,TRUE
10,41,5,8,1,TRUE
2,9,0,2,0,TRUE
15,48,8,9,0.421053,TRUE
0,0,0,0,0,TRUE
14,43,6,10,0.153846,TRUE
15,44,10,13,0.5,TRUE
8,22,6,8,0,TRUE
23,65,10,20,0.111111,TRUE
5,18,1,5,0.5,TRUE
5,16,0,2,0,TRUE
2,4,1,1,0,TRUE
50,90,12,43,0.5,TRUE
2,4,3,2,0,TRUE
8,31,6,2,0,TRUE
17,30,7,13,1,TRUE
19,43,7,13,0.666667,TRUE
