@relation log4jA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N4-F4-weka.filters.supervised.instance.Resample-B1.0-S1-Z81.08108108-no-replacement

@attribute wmc numeric
@attribute rfc numeric
@attribute ce numeric
@attribute npm numeric
@attribute dam numeric
@attribute Faultiness {FALSE,TRUE}

@data
2,4,3,2,0,FALSE
4,19,3,2,0,FALSE
7,24,2,2,0,FALSE
7,25,3,2,0,FALSE
10,13,2,9,0,FALSE
7,21,2,2,0,FALSE
6,30,4,2,0,FALSE
2,15,3,2,0,FALSE
4,10,2,4,0,FALSE
0,0,0,0,0,FALSE
5,15,0,2,0,FALSE
5,15,0,1,0,FALSE
6,10,2,2,0,FALSE
5,18,1,5,0.5,FALSE
4,20,5,4,0,FALSE
8,30,6,2,0,FALSE
6,32,5,2,0,FALSE
3,8,2,2,0,FALSE
6,10,2,2,0,FALSE
1,1,1,1,0,FALSE
2,6,4,1,0,FALSE
3,10,1,1,0,FALSE
6,25,3,2,0,FALSE
7,26,2,2,0,FALSE
3,7,0,3,1,FALSE
6,15,1,5,1,FALSE
2,16,2,2,0,FALSE
5,15,0,1,0,FALSE
9,37,4,7,0,FALSE
12,41,2,9,0,TRUE
14,26,5,10,1,TRUE
17,51,0,11,0.666667,TRUE
13,62,9,8,0,TRUE
10,19,4,9,0.666667,TRUE
4,19,1,2,0,TRUE
15,44,10,13,0.5,TRUE
20,40,6,13,1,TRUE
10,49,6,6,0.5,TRUE
22,95,15,8,0,TRUE
4,25,6,2,0,TRUE
18,42,8,17,0.064516,TRUE
10,41,5,8,1,TRUE
10,17,1,9,0,TRUE
49,96,12,42,0.473684,TRUE
10,33,6,9,0.6,TRUE
5,17,1,2,0,TRUE
2,4,1,1,0,TRUE
10,16,3,0,1,TRUE
13,54,6,10,0,TRUE
4,25,4,2,0,TRUE
19,79,14,9,0.25,TRUE
12,35,10,11,0.064516,TRUE
11,27,6,11,0.555556,TRUE
22,51,7,18,0.133333,TRUE
7,22,6,3,0,TRUE
8,30,3,2,0,TRUE
8,22,3,4,1,TRUE
19,40,4,14,0.5,TRUE
