@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z173.3333333'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
7,1,88,15,22,211,11,FALSE
0,0,0,0,-19,0,26,FALSE
1,0,0,0,19,0,12,FALSE
0,0,0,0,-23,0,134,FALSE
1,0,0,0,19,0,12,FALSE
6,2,0,0,26,15,16,FALSE
0,0,0,0,-23,0,134,FALSE
0,0,0,0,-47,0,47,FALSE
0,0,0,0,-47,0,47,FALSE
0,0,0,0,-19,0,26,FALSE
6,2,0,0,26,15,16,FALSE
0,0,0,0,-23,0,134,FALSE
6,2,0,0,27,95,32,TRUE
2,1,0,0,27,33,12,TRUE
2,1,0,0,27,33,12,TRUE
6,2,0,0,27,95,32,TRUE
2,1,0,0,27,33,12,TRUE
6,2,0,0,27,95,32,TRUE
6,2,0,0,27,95,32,TRUE
6,2,0,0,27,95,32,TRUE
6,2,0,0,27,95,32,TRUE
2,1,0,0,27,33,12,TRUE
6,2,0,0,27,95,32,TRUE
6,2,0,0,27,95,32,TRUE
