@relation 'Keymind - BA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N20-F20-weka.filters.supervised.instance.Resample-B1.0-S1-Z173.3333333'

@attribute NR numeric
@attribute NFIX numeric
@attribute CHURN_SUM numeric
@attribute CHURN_AVG numeric
@attribute AGE numeric
@attribute Violations numeric
@attribute Size.Next numeric
@attribute Faultiness {FALSE,TRUE}

@data
4,1,0,0,43,0,35,FALSE
0,0,0,0,-47,3,9,FALSE
4,1,0,0,43,0,35,FALSE
16,0,22,1,21,31,37,FALSE
16,0,22,1,21,31,37,FALSE
0,0,0,0,-23,17,29,FALSE
0,0,0,0,-19,0,466,FALSE
3,1,0,0,43,0,10,FALSE
0,0,0,0,-19,0,67,FALSE
16,0,22,1,21,31,37,FALSE
3,1,0,0,43,0,10,FALSE
3,1,0,0,43,0,10,FALSE
2,1,0,0,23,61,9,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
4,4,0,0,25,5,35,TRUE
2,1,0,0,23,61,9,TRUE
4,4,0,0,25,5,35,TRUE
2,1,0,0,23,61,9,TRUE
