@relation ivyA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N2-F2-weka.filters.supervised.instance.Resample-B1.0-S1-Z160.6837607

@attribute cbo numeric
@attribute rfc numeric
@attribute ce numeric
@attribute loc numeric
@attribute mfa numeric
@attribute cam numeric
@attribute Faultiness {FALSE,TRUE}

@data
6,17,0,58,0,0.833333,FALSE
9,18,3,77,0,0.333333,FALSE
13,23,11,201,0,0.583333,FALSE
5,24,5,140,0.880435,0.25,FALSE
5,6,1,20,0,0.5,FALSE
6,24,0,88,0.963636,0.7,FALSE
102,55,4,548,0.36,0.283333,FALSE
6,38,4,180,0,0.666667,FALSE
15,3,1,3,0,1,FALSE
5,6,1,20,0,0.5,FALSE
2,6,1,35,0,0.5,FALSE
6,28,0,95,0.924812,0.431818,FALSE
11,17,3,77,0,0.333333,FALSE
3,20,0,61,0.963768,0.833333,FALSE
5,16,4,60,0.833333,0.666667,FALSE
2,18,1,102,0.983871,0.666667,FALSE
27,123,23,1851,0,0.204545,FALSE
26,11,2,41,0,0.466667,FALSE
6,11,4,42,0,0.6,FALSE
15,3,1,3,0,1,FALSE
23,83,5,638,0,0.194118,FALSE
12,21,3,75,0,0.4,FALSE
13,34,11,152,0.977011,1,FALSE
4,2,1,4,0,0.666667,FALSE
5,1,2,1,0,1,FALSE
4,18,3,98,0.714286,0.466667,FALSE
2,8,0,20,1,0.666667,FALSE
16,74,12,610,0,0.147826,FALSE
14,69,13,436,0.701149,0.296296,FALSE
11,40,0,212,0,0.416667,FALSE
3,33,3,184,0.803279,0.487179,FALSE
20,83,0,926,0,0.226337,FALSE
8,9,4,29,0,0.5,FALSE
3,4,1,16,0,0.666667,FALSE
10,27,0,198,0,0.71875,FALSE
26,11,2,41,0,0.466667,FALSE
26,11,2,41,0,0.466667,FALSE
8,9,4,29,0,0.5,FALSE
15,3,1,3,0,1,FALSE
11,24,4,107,0,0.393939,FALSE
10,51,9,205,0,0.28125,FALSE
9,15,6,67,0,0.65,FALSE
2,12,1,53,0,0.7,FALSE
11,24,4,107,0,0.393939,FALSE
11,51,8,349,0,0.383333,FALSE
5,6,1,20,0,0.5,FALSE
14,10,3,10,0,0.366667,FALSE
9,54,9,558,0.743902,0.530303,FALSE
6,18,0,65,0,0.407407,FALSE
8,20,0,155,0,0.444444,FALSE
5,14,0,43,0.636364,0.666667,FALSE
17,91,17,620,0.628866,0.412162,FALSE
4,1,1,1,0,1,FALSE
5,16,4,60,0.833333,0.666667,FALSE
1,10,0,34,0,0.5,FALSE
8,18,4,114,0.272727,0.444444,FALSE
9,18,3,77,0,0.333333,FALSE
9,4,0,4,0,0.75,FALSE
3,11,2,48,0.727273,0.666667,FALSE
4,5,2,19,0.923077,0.625,FALSE
3,7,1,36,0,0.444444,FALSE
7,70,6,1102,0,0.320313,FALSE
83,9,3,9,0,1,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
7,29,5,171,0.388889,0.25,FALSE
3,16,1,98,0,0.5,FALSE
7,10,5,38,0.857143,0.466667,FALSE
5,5,3,24,0.923077,0.6,FALSE
3,4,2,10,0.833333,0.666667,FALSE
9,23,8,125,0,0.444444,FALSE
5,13,2,76,0.6,0.458333,FALSE
17,58,0,347,0,0.183333,FALSE
19,84,0,685,0.672414,0.166667,FALSE
5,13,2,76,0.6,0.458333,FALSE
6,17,0,58,0,0.833333,FALSE
4,5,2,19,0.923077,0.625,FALSE
14,10,3,10,0,0.366667,FALSE
4,3,4,17,0.928571,0.6,FALSE
8,29,3,188,0,0.235714,FALSE
16,59,15,354,0.752941,0.162879,FALSE
14,10,3,10,0,0.366667,FALSE
28,13,9,13,0,0.185897,FALSE
12,21,3,75,0,0.4,FALSE
7,30,6,189,0.703704,0.55,FALSE
4,2,3,4,0,1,FALSE
6,28,0,95,0.924812,0.431818,FALSE
6,13,3,55,0,0.458333,FALSE
2,8,0,24,0,0.5,FALSE
10,51,9,205,0,0.28125,FALSE
7,70,6,1102,0,0.320313,FALSE
5,14,0,43,0.636364,0.666667,FALSE
4,16,1,130,0,0.45,FALSE
4,1,1,1,0,1,FALSE
15,15,3,57,0,0.272727,FALSE
7,1,1,1,0,1,FALSE
6,17,0,107,0,0.4,FALSE
83,9,3,9,0,1,FALSE
3,33,3,184,0.803279,0.487179,FALSE
2,6,1,35,0,0.5,FALSE
5,9,4,29,0,0.5,FALSE
7,26,3,119,0,0.272727,FALSE
6,13,3,55,0,0.458333,FALSE
4,2,3,9,1,1,FALSE
20,71,20,476,0.631579,0.296296,FALSE
5,16,4,60,0.833333,0.666667,FALSE
15,3,1,3,0,1,FALSE
3,7,1,36,0,0.444444,FALSE
3,16,1,98,0,0.5,FALSE
7,22,2,141,0,0.184524,FALSE
13,34,11,152,0.977011,1,FALSE
2,12,1,53,0,0.7,FALSE
21,6,5,6,0,0.37037,FALSE
11,40,0,212,0,0.416667,FALSE
4,4,1,16,0,0.666667,FALSE
6,10,5,27,0.5,0.5,FALSE
14,57,0,349,0.843537,0.139881,FALSE
14,10,3,10,0,0.366667,FALSE
5,8,0,51,0,0.535714,FALSE
10,33,4,206,0.45,0.282051,FALSE
3,6,2,26,0,0.666667,FALSE
8,29,3,188,0,0.235714,FALSE
102,55,4,548,0.36,0.283333,FALSE
33,78,13,394,0,0.150997,FALSE
11,17,3,77,0,0.333333,FALSE
8,15,7,78,0.875,0.444444,FALSE
16,32,4,187,0.409091,0.294643,FALSE
6,24,0,88,0.963636,0.7,FALSE
2,6,1,20,0,0.5,FALSE
6,32,6,221,0.461538,0.4,FALSE
7,29,5,171,0.388889,0.25,FALSE
9,4,0,32,0,0.75,FALSE
4,3,4,17,0.928571,0.6,FALSE
4,5,1,17,0,0.666667,FALSE
7,30,6,189,0.703704,0.55,FALSE
6,7,3,28,0,0.444444,FALSE
20,83,0,926,0,0.226337,FALSE
10,4,1,20,0,0.555556,FALSE
8,32,8,134,0.755102,0.192308,FALSE
5,9,4,29,0,0.5,FALSE
4,2,3,4,0,1,FALSE
9,54,9,558,0.743902,0.530303,FALSE
5,9,4,29,0,0.5,FALSE
47,229,0,2754,0.46988,0.119298,FALSE
7,22,2,141,0,0.184524,FALSE
27,123,23,1851,0,0.204545,FALSE
9,18,3,77,0,0.333333,FALSE
9,51,3,297,0,0.346154,FALSE
3,5,3,12,0.987654,1,FALSE
7,34,4,217,0,0.202614,FALSE
4,2,0,2,0,0.666667,FALSE
3,19,2,67,0,0.318182,FALSE
12,79,11,785,0.660714,0.227778,FALSE
6,10,5,27,0.5,0.5,FALSE
15,78,15,408,0.753846,0.254902,FALSE
9,54,9,558,0.743902,0.530303,FALSE
19,84,0,685,0.672414,0.166667,FALSE
4,13,0,41,0.8125,0.583333,FALSE
5,9,4,29,0,0.5,FALSE
12,26,3,242,0.545455,0.222222,FALSE
10,8,3,8,0,1,FALSE
6,9,5,41,0.875,0.466667,FALSE
4,6,0,6,0,0.75,FALSE
6,32,6,221,0.461538,0.4,FALSE
3,16,1,98,0,0.5,FALSE
2,18,1,102,0.983871,0.666667,FALSE
10,8,3,8,0,1,FALSE
8,1,2,1,0,1,FALSE
5,14,0,43,0.636364,0.666667,FALSE
5,16,4,60,0.833333,0.666667,FALSE
5,1,2,1,0,1,FALSE
26,8,3,8,0,1,FALSE
9,51,3,297,0,0.346154,FALSE
2,12,1,53,0,0.7,FALSE
6,1,2,1,0,1,FALSE
3,6,2,48,0.833333,0.666667,FALSE
5,5,3,24,0.923077,0.6,FALSE
4,4,1,16,0,0.666667,FALSE
9,2,0,2,0,1,FALSE
5,8,0,51,0,0.535714,FALSE
7,36,7,243,0.743902,0.363636,FALSE
19,84,0,685,0.672414,0.166667,FALSE
11,39,0,217,0.735849,0.222222,FALSE
10,8,3,8,0,1,FALSE
4,2,0,2,0,0.666667,FALSE
7,70,6,1102,0,0.320313,FALSE
4,2,1,4,0,0.666667,FALSE
21,6,5,6,0,0.37037,FALSE
12,10,0,35,0,0.25,FALSE
18,52,18,489,0,0.25,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
11,34,11,184,0.571429,0.240385,TRUE
6,33,4,229,0,0.48,TRUE
5,5,3,9,0,0.666667,TRUE
26,120,26,1123,0.825243,0.12012,TRUE
7,15,3,83,0.3,0.34375,TRUE
18,73,0,666,0.736264,0.38,TRUE
12,32,4,152,0,0.309524,TRUE
5,5,3,9,0,0.666667,TRUE
3,8,1,34,0,0.6,TRUE
16,65,0,877,0,0.416667,TRUE
13,64,0,411,0.82716,0.306667,TRUE
10,46,2,431,0,0.219048,TRUE
14,65,13,402,0.671233,0.37,TRUE
3,8,1,34,0,0.6,TRUE
5,22,3,138,0,0.5,TRUE
21,114,19,1472,0.472222,0.238889,TRUE
5,18,2,109,0,0.416667,TRUE
32,87,15,691,0.606557,0.285,TRUE
7,15,3,83,0.3,0.34375,TRUE
7,15,3,83,0.3,0.34375,TRUE
13,64,0,411,0.82716,0.306667,TRUE
16,65,0,877,0,0.416667,TRUE
9,44,9,230,0.777778,0.366667,TRUE
6,33,4,229,0,0.48,TRUE
3,8,1,34,0,0.6,TRUE
7,31,6,166,0.64,0.363636,TRUE
18,52,18,489,0,0.25,TRUE
12,55,12,320,0.592593,0.212963,TRUE
7,31,6,166,0.64,0.363636,TRUE
8,10,2,10,0,0.5,TRUE
18,73,0,666,0.736264,0.38,TRUE
6,33,4,229,0,0.48,TRUE
13,88,13,531,0.597561,0.375,TRUE
5,22,3,138,0,0.5,TRUE
18,73,0,666,0.736264,0.38,TRUE
10,4,1,4,0,0.55,TRUE
3,8,1,34,0,0.6,TRUE
