@relation camelA-weka.filters.supervised.instance.StratifiedRemoveFolds-S0-N100-F100-weka.filters.supervised.instance.Resample-B1.0-S1-Z155.5555556

@attribute dit numeric
@attribute noc numeric
@attribute cbo numeric
@attribute lcom numeric
@attribute ca numeric
@attribute npm numeric
@attribute loc numeric
@attribute cbm numeric
@attribute max_cc numeric
@attribute Faultiness {FALSE,TRUE}

@data
1,7,11,24,7,5,125,0,2,FALSE
1,0,9,11,3,7,61,0,1,FALSE
0,0,4,1,0,2,18,0,1,FALSE
2,0,3,4,2,2,111,1,1,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,0,3,0,3,1,1,0,1,FALSE
1,0,23,270,11,24,133,0,1,FALSE
5,0,2,3,1,3,17,0,0,FALSE
6,0,5,0,1,1,42,1,3,FALSE
2,0,3,4,2,2,111,1,1,FALSE
6,0,5,0,1,1,42,1,3,FALSE
5,0,2,3,1,3,17,0,0,FALSE
1,7,11,24,7,5,125,0,2,FALSE
1,0,3,0,3,1,1,0,1,FALSE
1,0,9,122,3,16,275,0,9,TRUE
1,0,9,122,3,16,275,0,9,TRUE
1,3,6,0,3,2,34,0,2,TRUE
2,0,5,16,2,8,96,0,3,TRUE
2,0,5,16,2,8,96,0,3,TRUE
1,0,9,122,3,16,275,0,9,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,3,6,0,3,2,34,0,2,TRUE
1,0,9,122,3,16,275,0,9,TRUE
4,0,6,0,1,4,85,2,1,TRUE
